Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
938,55,20,3.68,1.559,0,48.9,0.152,0.132,NA,0.024,NA,59.036,14.036
939,56,1,4.875,3.742,0,24,0,0,NA,NA,NA,NA,NA
940,56,2,4.85,3.775,0,25.5,0.041,0.041,NA,0.041,NA,126.87,NA
941,56,3,4.83,3.795,0,31.1,0.07,0.07,NA,0.029,NA,135,8.13
942,56,4,4.821,3.812,0,21.6,0.088,0.088,NA,0.018,NA,116.565,-18.435
943,56,5,4.813,3.824,0,15.6,0.103,0.103,NA,0.015,NA,123.69,7.125
944,56,6,4.809,3.828,0,16.5,0.109,0.108,NA,0.006,NA,135,11.31
945,56,7,4.797,3.836,0,17.4,0.124,0.122,NA,0.015,NA,146.31,11.31
946,56,8,4.789,3.857,0,28.7,0.146,0.144,NA,0.022,NA,111.801,-34.509
947,56,9,4.764,3.861,0,23.7,0.171,0.163,NA,0.025,NA,170.538,58.736
948,56,10,4.756,3.873,0,24,0.186,0.177,NA,0.015,NA,123.69,-46.848
949,56,11,4.743,3.886,0,21.6,0.203,0.195,NA,0.017,NA,135,11.31
950,56,12,4.731,3.89,0,22.8,0.216,0.206,NA,0.013,NA,161.565,26.565
951,56,13,4.694,3.898,0,24.9,0.254,0.239,NA,0.038,NA,167.471,5.906
952,56,14,4.694,3.906,0,5.4,0.262,0.244,NA,0.008,NA,90,-77.471
953,56,15,4.686,3.91,0,33,0.271,0.253,NA,0.009,NA,153.435,63.435
954,56,16,4.686,3.914,0,36.4,0.275,0.256,NA,0.004,NA,90,-63.435
955,56,17,4.686,3.927,0,38.2,0.288,0.264,NA,0.012,NA,90,0
956,56,18,4.694,3.947,0,45.6,0.31,0.273,NA,0.022,NA,68.199,-21.801
957,57,1,0.807,2.72,0,10.6,0,0,NA,NA,NA,NA,NA
958,57,2,0.812,2.724,0,6.9,0.006,0.006,NA,0.006,NA,45,NA
959,57,3,0.812,2.724,0,8.8,0.006,0.006,NA,0,NA,0,-45
960,57,4,0.824,2.749,0,14.5,0.033,0.033,NA,0.028,NA,63.435,63.435
961,57,5,0.824,2.749,0,15,0.033,0.033,NA,0,NA,0,-63.435
962,57,6,0.84,2.765,0,12,0.057,0.056,NA,0.023,NA,45,45
963,57,7,0.848,2.782,0,14.1,0.075,0.074,NA,0.018,NA,63.435,18.435
964,57,8,0.848,2.782,0,15.6,0.075,0.074,NA,0,NA,0,-63.435
965,57,9,0.857,2.786,0,16,0.084,0.082,NA,0.009,NA,26.565,26.565
966,57,10,0.857,2.786,0,12.3,0.084,0.082,NA,0,NA,0,-26.565
967,57,11,0.857,2.786,0,20.1,0.084,0.082,NA,0,NA,0,0
968,57,12,0.857,2.802,0,14.1,0.101,0.096,NA,0.016,NA,90,90
969,57,13,0.861,2.814,0,20.4,0.113,0.108,NA,0.013,NA,71.565,-18.435
970,57,14,0.861,2.819,0,22.6,0.118,0.112,NA,0.004,NA,90,18.435
971,57,15,0.861,2.835,0,15.9,0.134,0.127,NA,0.016,NA,90,0
972,57,16,0.865,2.839,0,16.8,0.14,0.132,NA,0.006,NA,45,-45
973,57,17,0.865,2.851,0,22.8,0.152,0.143,NA,0.012,NA,90,45
974,57,18,0.865,2.855,0,19.2,0.156,0.147,NA,0.004,NA,90,0
975,57,19,0.861,2.864,0,12.9,0.165,0.153,NA,0.009,NA,116.565,26.565
976,58,1,3.122,2.03,0,18.9,0,0,NA,NA,NA,NA,NA
977,58,2,3.114,2.059,0,38.5,0.03,0.03,NA,0.03,NA,105.945,NA
978,58,3,3.089,2.067,0,51.6,0.056,0.049,NA,0.026,NA,161.565,55.62
979,58,4,3.093,2.092,0,47.8,0.081,0.068,NA,0.025,NA,80.538,-81.027
980,58,5,3.089,2.137,0,34.2,0.126,0.112,NA,0.045,NA,95.194,14.657
981,58,6,3.052,2.162,0,81,0.171,0.149,NA,0.044,NA,146.31,51.116
982,58,7,3.048,2.17,0,51.8,0.18,0.158,NA,0.009,NA,116.565,-29.745
983,58,10,3.02,2.215,0,38.7,0.233,0.211,NA,0.054,NA,122.471,5.906
984,59,1,4.682,1.054,0,26.4,0,0,NA,NA,NA,NA,NA
985,59,2,4.665,1.045,0,19.7,0.018,0.018,NA,0.018,NA,-153.435,NA
986,59,3,4.665,1.045,0,18.9,0.018,0.018,NA,0,NA,0,153.435
987,59,4,4.665,1.045,0,21.9,0.018,0.018,NA,0,NA,0,0
988,59,5,4.657,1.041,0,24.7,0.028,0.028,NA,0.009,NA,-153.435,-153.435
989,59,6,4.645,1.045,0,21.3,0.041,0.038,NA,0.013,NA,161.565,-45
990,59,7,4.645,1.045,0,14.7,0.041,0.038,NA,0,NA,0,-161.565
991,59,8,4.637,1.045,0,21,0.049,0.046,NA,0.008,NA,180,180
992,59,9,4.624,1.041,0,19.2,0.062,0.059,NA,0.013,NA,-161.565,18.435
993,59,10,4.604,1.041,0,22.5,0.082,0.079,NA,0.021,NA,180,-18.435
994,59,11,4.6,1.037,0,21.3,0.088,0.084,NA,0.006,NA,-135,45
995,59,12,4.592,1.033,0,22.5,0.097,0.093,NA,0.009,NA,-153.435,-18.435
996,59,13,4.575,1.054,0,20.4,0.123,0.107,NA,0.026,NA,128.66,-77.905
997,59,14,4.571,1.062,0,25.9,0.133,0.111,NA,0.009,NA,116.565,-12.095
998,59,15,4.563,1.078,0,30.1,0.151,0.122,NA,0.018,NA,116.565,0
999,59,16,4.563,1.078,0,25.2,0.151,0.122,NA,0,NA,0,-116.565
1000,59,17,4.538,1.05,0,14.1,0.189,0.144,NA,0.038,NA,-130.601,-130.601
1001,59,18,4.53,1.009,0,19.8,0.231,0.158,NA,0.042,NA,-101.31,29.291
1002,59,20,4.468,0.967,0,26.4,0.305,0.23,NA,0.074,NA,-146.31,-45
1003,60,1,1.066,0.939,0,21,0,0,NA,NA,NA,NA,NA
1004,60,2,1.041,0.939,0,20.1,0.025,0.025,NA,0.025,NA,180,NA
1005,60,3,1.017,0.947,0,23.1,0.051,0.05,NA,0.026,NA,161.565,-18.435
1006,60,4,0.992,0.955,0,18.9,0.077,0.076,NA,0.026,NA,161.565,0
1007,60,5,0.967,0.955,0,20.4,0.101,0.1,NA,0.025,NA,180,18.435
1008,60,6,0.939,0.955,0,18.9,0.13,0.128,NA,0.029,NA,180,0
1009,60,7,0.939,0.955,0,30,0.13,0.128,NA,0,NA,0,-180
1010,60,8,0.922,0.959,0,29.4,0.147,0.145,NA,0.017,NA,165.964,165.964
1011,60,9,0.922,0.959,0,20.5,0.147,0.145,NA,0,NA,0,-165.964
1012,60,10,0.914,0.959,0,19.5,0.155,0.153,NA,0.008,NA,180,180
1013,60,11,0.902,0.959,0,22.4,0.167,0.165,NA,0.012,NA,180,0
1014,60,12,0.898,0.959,0,18,0.171,0.17,NA,0.004,NA,180,0
1015,60,13,0.885,0.955,0,16.2,0.184,0.181,NA,0.013,NA,-161.565,18.435
1016,60,14,0.877,0.955,0,21.1,0.193,0.19,NA,0.008,NA,180,-18.435
1017,60,15,0.865,0.955,0,22.7,0.205,0.202,NA,0.012,NA,180,0
1018,60,16,0.853,0.943,0,15.9,0.222,0.213,NA,0.017,NA,-135,45
1019,60,17,0.836,0.935,0,19.3,0.241,0.23,NA,0.018,NA,-153.435,-18.435
1020,60,18,0.812,0.922,0,31.6,0.268,0.255,NA,0.028,NA,-153.435,0
1021,61,1,2.474,0.935,0,31.5,0,0,NA,NA,NA,NA,NA
1022,61,2,2.466,0.947,0,23.1,0.015,0.015,NA,0.015,NA,123.69,NA
1023,61,3,2.449,0.959,0,26.1,0.035,0.035,NA,0.021,NA,143.13,19.44
1024,61,4,2.433,0.972,0,27.6,0.056,0.055,NA,0.021,NA,143.13,0
1025,61,5,2.433,0.98,0,26.9,0.064,0.061,NA,0.008,NA,90,-53.13
1026,61,6,2.429,0.988,0,32.5,0.073,0.07,NA,0.009,NA,116.565,26.565
1027,61,7,2.42,1,0,36.9,0.088,0.085,NA,0.015,NA,123.69,7.125
1028,61,8,2.42,1,0,33,0.088,0.085,NA,0,NA,0,-123.69
1029,61,9,2.42,1,0,30.6,0.088,0.085,NA,0,NA,0,0
1030,61,10,2.412,1.009,0,31.1,0.1,0.096,NA,0.012,NA,135,135
1031,61,11,2.396,1.017,0,39.9,0.118,0.113,NA,0.018,NA,153.435,18.435
1032,61,12,2.388,1.025,0,30.6,0.13,0.125,NA,0.012,NA,135,-18.435
1033,61,13,2.379,1.037,0,44.1,0.144,0.139,NA,0.015,NA,123.69,-11.31
1034,61,14,2.375,1.05,0,37.8,0.157,0.151,NA,0.013,NA,108.435,-15.255
1035,61,15,2.375,1.054,0,37.3,0.161,0.154,NA,0.004,NA,90,-18.435
1036,61,16,2.375,1.07,0,40.7,0.178,0.167,NA,0.016,NA,90,0
1037,61,17,2.375,1.078,0,31.8,0.186,0.174,NA,0.008,NA,90,0
1038,61,18,2.363,1.082,0,38.1,0.199,0.185,NA,0.013,NA,161.565,71.565
1039,61,19,2.355,1.099,0,36.6,0.217,0.203,NA,0.018,NA,116.565,-45
1040,62,1,5.088,4.538,0,18.9,0,0,NA,NA,NA,NA,NA
1041,62,2,5.113,4.55,0,18.3,0.028,0.028,NA,0.028,NA,26.565,NA
1042,62,3,5.121,4.55,0,16.8,0.036,0.035,NA,0.008,NA,0,-26.565
1043,62,4,5.137,4.559,0,15,0.054,0.053,NA,0.018,NA,26.565,26.565
1044,62,5,5.146,4.559,0,16.8,0.062,0.061,NA,0.008,NA,0,-26.565
1045,62,6,5.158,4.555,0,16.1,0.075,0.072,NA,0.013,NA,-18.435,-18.435
1046,62,7,5.17,4.563,0,17.1,0.09,0.086,NA,0.015,NA,33.69,52.125
1047,62,8,5.183,4.567,0,15.3,0.103,0.099,NA,0.013,NA,18.435,-15.255
1048,62,9,5.187,4.571,0,15,0.109,0.104,NA,0.006,NA,45,26.565
1049,62,10,5.199,4.579,0,14.1,0.124,0.118,NA,0.015,NA,33.69,-11.31
1050,62,11,5.211,4.567,0,18,0.141,0.126,NA,0.017,NA,-45,-78.69
1051,62,12,5.219,4.567,0,18.6,0.149,0.134,NA,0.008,NA,0,45
1052,62,13,5.232,4.567,0,10.5,0.162,0.146,NA,0.012,NA,0,0
1053,62,14,5.244,4.575,0,13.8,0.176,0.16,NA,0.015,NA,33.69,33.69
1054,62,15,5.248,4.579,0,14.4,0.182,0.165,NA,0.006,NA,45,11.31
1055,62,16,5.256,4.583,0,11.7,0.191,0.174,NA,0.009,NA,26.565,-18.435
1056,62,17,5.261,4.587,0,11.4,0.197,0.179,NA,0.006,NA,45,18.435
1057,62,18,5.269,4.596,0,13.2,0.209,0.19,NA,0.012,NA,45,0
1058,62,20,5.281,4.645,0,8.7,0.26,0.22,NA,0.051,NA,75.964,30.964
1059,63,1,5.244,2.81,0,16.6,0,0,NA,NA,NA,NA,NA
1060,63,2,5.248,2.814,0,19.4,0.006,0.006,NA,0.006,NA,45,NA
1061,63,3,5.261,2.819,0,21,0.019,0.018,NA,0.013,NA,18.435,-26.565
1062,63,4,5.261,2.819,0,22.2,0.019,0.018,NA,0,NA,0,-18.435
1063,63,5,5.265,2.819,0,28.2,0.023,0.022,NA,0.004,NA,0,0
1064,63,6,5.265,2.819,0,24,0.023,0.022,NA,0,NA,0,0
1065,63,7,5.277,2.806,0,22.8,0.04,0.033,NA,0.017,NA,-45,-45
1066,63,8,5.281,2.806,0,23.1,0.044,0.037,NA,0.004,NA,0,45
1067,63,9,5.281,2.806,0,28,0.044,0.037,NA,0,NA,0,0
1068,63,10,5.289,2.81,0,26.7,0.054,0.045,NA,0.009,NA,26.565,26.565
1069,63,11,5.293,2.814,0,22.5,0.059,0.049,NA,0.006,NA,45,18.435
1070,63,12,5.297,2.814,0,22.8,0.063,0.054,NA,0.004,NA,0,-45
1071,63,13,5.306,2.819,0,23.4,0.073,0.062,NA,0.009,NA,26.565,26.565
1072,63,14,5.306,2.835,0,21.6,0.089,0.066,NA,0.016,NA,90,63.435
1073,63,15,5.306,2.851,0,19.2,0.106,0.074,NA,0.016,NA,90,0
1074,63,16,5.306,2.868,0,18.4,0.122,0.084,NA,0.016,NA,90,0
1075,63,17,5.314,2.872,0,21.9,0.131,0.093,NA,0.009,NA,26.565,-63.435
1076,63,18,5.322,2.876,0,0,0.14,0.102,NA,0.009,NA,26.565,0
1077,64,1,5.293,2.679,0,19.8,0,0,NA,NA,NA,NA,NA
1078,64,2,5.269,2.679,0,24.6,0.025,0.025,NA,0.025,NA,180,NA
1079,64,3,5.261,2.691,0,21.9,0.039,0.035,NA,0.015,NA,123.69,-56.31
1080,64,4,5.256,2.695,0,31.2,0.045,0.04,NA,0.006,NA,135,11.31
1081,64,5,5.252,2.704,0,22.5,0.054,0.048,NA,0.009,NA,116.565,-18.435
1082,64,6,5.248,2.72,0,20.7,0.071,0.061,NA,0.017,NA,104.036,-12.529
1083,64,7,5.252,2.736,0,38.1,0.088,0.071,NA,0.017,NA,75.964,-28.072
1084,64,8,5.252,2.736,0,34.5,0.088,0.071,NA,0,NA,0,-75.964
1085,64,9,5.203,2.741,0,17.7,0.138,0.109,NA,0.049,NA,175.236,175.236
1086,64,10,5.203,2.724,0,21.9,0.154,0.101,NA,0.016,NA,-90,94.764
1087,64,11,5.199,2.724,0,23.2,0.158,0.105,NA,0.004,NA,180,-90
1088,64,13,5.15,2.749,0,24.8,0.213,0.16,NA,0.055,NA,153.435,-26.565
1089,65,1,3.241,0.586,0,29.1,0,0,NA,NA,NA,NA,NA
1090,65,2,3.217,0.606,0,34.3,0.032,0.032,NA,0.032,NA,140.194,NA
1091,65,3,3.18,0.619,0,34.2,0.071,0.07,NA,0.039,NA,161.565,21.371
1092,65,4,3.167,0.631,0,42.6,0.088,0.087,NA,0.017,NA,135,-26.565
1093,65,5,3.151,0.651,0,44.4,0.115,0.112,NA,0.026,NA,128.66,-6.34
1094,65,6,3.139,0.651,0,40.8,0.127,0.122,NA,0.012,NA,180,51.34
1095,65,7,3.135,0.651,0,32.4,0.131,0.125,NA,0.004,NA,180,0
1096,65,8,3.114,0.66,0,36.9,0.153,0.147,NA,0.022,NA,158.199,-21.801
1097,65,9,3.081,0.664,0,35.7,0.186,0.178,NA,0.033,NA,172.875,14.676
1098,65,10,3.073,0.676,0,33.6,0.201,0.191,NA,0.015,NA,123.69,-49.185
1099,65,11,3.077,0.668,0,31.7,0.21,0.184,NA,0.009,NA,-63.435,172.875
1100,65,12,3.069,0.668,0,30,0.218,0.191,NA,0.008,NA,180,-116.565
1101,65,13,3.057,0.664,0,38.1,0.231,0.2,NA,0.013,NA,-161.565,18.435
1102,65,14,3.044,0.66,0,37,0.244,0.21,NA,0.013,NA,-161.565,0
1103,65,15,3.04,0.656,0,39.3,0.25,0.213,NA,0.006,NA,-135,26.565
1104,65,16,3.024,0.643,0,46.2,0.271,0.225,NA,0.021,NA,-143.13,-8.13
1105,65,17,3.007,0.623,0,29.4,0.297,0.237,NA,0.026,NA,-128.66,14.47
1106,65,18,3.003,0.602,0,35.7,0.318,0.239,NA,0.021,NA,-101.31,27.35
1107,65,20,2.995,0.561,0,43,0.36,0.247,NA,0.042,NA,-101.31,0
1108,66,1,4.058,2.58,0,45.9,0,0,NA,NA,NA,NA,NA
1109,66,2,4.066,2.597,0,16.8,0.018,0.018,NA,0.018,NA,63.435,NA
1110,66,3,4.054,2.605,0,19.1,0.033,0.025,NA,0.015,NA,146.31,82.875
1111,66,4,4.054,2.617,0,12.5,0.045,0.037,NA,0.012,NA,90,-56.31
1112,66,5,4.062,2.617,0,14.7,0.054,0.037,NA,0.008,NA,0,-90
1113,66,6,4.062,2.626,0,19.6,0.062,0.045,NA,0.008,NA,90,90
1114,66,7,4.062,2.626,0,23.2,0.062,0.045,NA,0,NA,0,-90
1115,66,8,4.062,2.63,0,21,0.066,0.049,NA,0.004,NA,90,90
1116,66,9,4.05,2.63,0,17.4,0.078,0.05,NA,0.012,NA,180,90
1117,66,10,4.042,2.646,0,20.4,0.097,0.068,NA,0.018,NA,116.565,-63.435
1118,66,11,4.042,2.646,0,26.1,0.097,0.068,NA,0,NA,0,-116.565
1119,66,12,4.029,2.658,0,25.7,0.114,0.083,NA,0.017,NA,135,135
1120,66,13,4.025,2.663,0,21.9,0.12,0.088,NA,0.006,NA,135,0
1121,66,14,4.021,2.667,0,22,0.126,0.094,NA,0.006,NA,135,0
1122,66,15,4.021,2.667,0,25.9,0.126,0.094,NA,0,NA,0,-135
1123,66,16,4.001,2.675,0,25.2,0.148,0.111,NA,0.022,NA,158.199,158.199
1124,66,17,3.996,2.679,0,23.1,0.154,0.116,NA,0.006,NA,135,-23.199
1125,66,18,4.013,2.679,0,31.8,0.17,0.108,NA,0.016,NA,0,-135
1126,67,1,3.586,2.79,0,46.3,0,0,NA,NA,NA,NA,NA
1127,67,2,3.586,2.81,0,38,0.021,0.021,NA,0.021,NA,90,NA
1128,67,3,3.578,2.814,0,42.3,0.03,0.026,NA,0.009,NA,153.435,63.435
1129,67,4,3.574,2.819,0,43.8,0.036,0.031,NA,0.006,NA,135,-18.435
1130,67,5,3.574,2.831,0,54.8,0.048,0.043,NA,0.012,NA,90,-45
1131,67,6,3.574,2.839,0,52.2,0.056,0.051,NA,0.008,NA,90,0
1132,67,7,3.57,2.843,0,45,0.062,0.056,NA,0.006,NA,135,45
1133,67,8,3.561,2.864,0,36.8,0.084,0.078,NA,0.022,NA,111.801,-23.199
1134,67,9,3.557,2.868,0,35.5,0.09,0.083,NA,0.006,NA,135,23.199
1135,67,10,3.553,2.876,0,49.8,0.099,0.092,NA,0.009,NA,116.565,-18.435
1136,67,11,3.553,2.876,0,56.7,0.099,0.092,NA,0,NA,0,-116.565
1137,67,12,3.545,2.892,0,44.4,0.117,0.111,NA,0.018,NA,116.565,116.565
1138,67,13,3.545,2.892,0,41.8,0.117,0.111,NA,0,NA,0,-116.565
1139,67,14,3.545,2.905,0,48.8,0.13,0.122,NA,0.012,NA,90,90
1140,67,15,3.541,2.921,0,30.9,0.147,0.139,NA,0.017,NA,104.036,14.036
1141,67,16,3.541,2.929,0,25.2,0.155,0.147,NA,0.008,NA,90,-14.036
1142,67,17,3.537,2.95,0,47.5,0.176,0.167,NA,0.021,NA,101.31,11.31
1143,67,18,3.537,2.958,0,44.7,0.184,0.175,NA,0.008,NA,90,-11.31
1144,67,19,3.541,2.979,0,52.3,0.205,0.194,NA,0.021,NA,78.69,-11.31
1145,68,1,2.704,2.076,0,23.1,0,0,NA,NA,NA,NA,NA
1146,68,2,2.667,2.1,0,24.3,0.044,0.044,NA,0.044,NA,146.31,NA
1147,68,3,2.65,2.113,0,21.6,0.065,0.065,NA,0.021,NA,143.13,-3.18
1148,68,4,2.646,2.125,0,28.2,0.078,0.076,NA,0.013,NA,108.435,-34.695
1149,68,5,2.642,2.133,0,27.3,0.087,0.084,NA,0.009,NA,116.565,8.13
1150,68,6,2.642,2.133,0,30,0.087,0.084,NA,0,NA,0,-116.565
1151,68,7,2.642,2.133,0,33.3,0.087,0.084,NA,0,NA,0,0
1152,68,8,2.634,2.145,0,54.4,0.102,0.099,NA,0.015,NA,123.69,123.69
1153,68,9,2.638,2.145,0,37,0.106,0.096,NA,0.004,NA,0,-123.69
1154,68,10,2.638,2.162,0,39.6,0.122,0.108,NA,0.016,NA,90,90
1155,68,11,2.638,2.162,0,33.6,0.122,0.108,NA,0,NA,0,-90
1156,68,12,2.638,2.162,0,44.8,0.122,0.108,NA,0,NA,0,0
1157,68,13,2.634,2.174,0,34.3,0.135,0.121,NA,0.013,NA,108.435,108.435
1158,68,14,2.626,2.174,0,37.8,0.144,0.126,NA,0.008,NA,180,71.565
1159,68,15,2.626,2.182,0,34.8,0.152,0.132,NA,0.008,NA,90,-90
1160,68,16,2.626,2.182,0,32.4,0.152,0.132,NA,0,NA,0,-90
1161,68,17,2.626,2.191,0,35.1,0.16,0.139,NA,0.008,NA,90,90
1162,68,18,2.634,2.203,0,37.5,0.175,0.145,NA,0.015,NA,56.31,-33.69
1163,69,1,2.728,2.347,0,75,0,0,NA,NA,NA,NA,NA
1164,69,2,2.72,2.371,0,68.4,0.026,0.026,NA,0.026,NA,108.435,NA
1165,69,3,2.72,2.379,0,64.2,0.034,0.034,NA,0.008,NA,90,-18.435
1166,69,4,2.728,2.408,0,52.2,0.064,0.062,NA,0.03,NA,74.055,-15.945
1167,69,5,2.728,2.416,0,55.2,0.072,0.07,NA,0.008,NA,90,15.945
1168,69,6,2.724,2.429,0,69,0.085,0.082,NA,0.013,NA,108.435,18.435
1169,69,7,2.72,2.437,0,74.4,0.094,0.091,NA,0.009,NA,116.565,8.13
1170,69,8,2.712,2.457,0,75.3,0.117,0.112,NA,0.022,NA,111.801,-4.764
1171,69,9,2.712,2.47,0,78.9,0.129,0.124,NA,0.012,NA,90,-21.801
1172,69,10,2.712,2.478,0,79.5,0.137,0.132,NA,0.008,NA,90,0
1173,69,11,2.712,2.478,0,79.5,0.137,0.132,NA,0,NA,0,-90
1174,69,12,2.695,2.494,0,63.3,0.16,0.151,NA,0.023,NA,135,135
1175,69,13,2.679,2.515,0,38.4,0.187,0.175,NA,0.026,NA,128.66,-6.34
1176,69,14,2.687,2.527,0,57.3,0.201,0.185,NA,0.015,NA,56.31,-72.35
1177,69,15,2.691,2.527,0,68.5,0.205,0.184,NA,0.004,NA,0,-56.31
1178,69,16,2.687,2.544,0,67.8,0.222,0.201,NA,0.017,NA,104.036,104.036
1179,69,17,2.675,2.544,0,62.4,0.235,0.204,NA,0.012,NA,180,75.964
1180,69,18,2.654,2.56,0,50.5,0.261,0.226,NA,0.026,NA,141.34,-38.66
1181,70,1,3.804,1.078,0,18.9,0,0,NA,NA,NA,NA,NA
1182,70,2,3.779,1.099,0,19.7,0.032,0.032,NA,0.032,NA,140.194,NA
1183,70,3,3.771,1.099,0,14.4,0.04,0.039,NA,0.008,NA,180,39.806
1184,70,4,3.771,1.107,0,34,0.048,0.044,NA,0.008,NA,90,-90
1185,70,5,3.762,1.119,0,30,0.063,0.058,NA,0.015,NA,123.69,33.69
1186,70,6,3.758,1.136,0,44.3,0.08,0.073,NA,0.017,NA,104.036,-19.654
1187,70,7,3.758,1.136,0,44.7,0.08,0.073,NA,0,NA,0,-104.036
1188,70,8,3.754,1.144,0,43.6,0.089,0.082,NA,0.009,NA,116.565,116.565
1189,70,9,3.754,1.144,0,43.5,0.089,0.082,NA,0,NA,0,-116.565
1190,70,10,3.75,1.152,0,47.5,0.099,0.091,NA,0.009,NA,116.565,116.565
1191,70,12,3.758,1.169,0,38.7,0.117,0.101,NA,0.018,NA,63.435,-53.13
1192,71,1,4.07,2.962,0,9.3,0,0,NA,NA,NA,NA,NA
1193,71,2,4.054,2.966,0,7.5,0.017,0.017,NA,0.017,NA,165.964,NA
1194,71,3,4.025,2.966,0,9.7,0.046,0.045,NA,0.029,NA,180,14.036
1195,71,4,4.025,2.966,0,10.2,0.046,0.045,NA,0,NA,0,-180
1196,71,5,4.021,2.966,0,11.5,0.05,0.049,NA,0.004,NA,180,180
1197,71,6,4.009,2.97,0,13.8,0.063,0.062,NA,0.013,NA,161.565,-18.435
1198,71,7,4.005,2.97,0,15,0.067,0.066,NA,0.004,NA,180,18.435
1199,71,8,3.992,2.97,0,16.5,0.079,0.078,NA,0.012,NA,180,0
1200,71,9,3.992,2.97,0,14.8,0.079,0.078,NA,0,NA,0,-180
1201,71,10,3.98,2.974,0,22.9,0.092,0.091,NA,0.013,NA,161.565,161.565
1202,71,11,3.972,2.979,0,32.7,0.101,0.1,NA,0.009,NA,153.435,-8.13
1203,71,12,3.955,2.983,0,15.6,0.118,0.117,NA,0.017,NA,165.964,12.529
1204,71,13,3.939,2.987,0,21.9,0.135,0.134,NA,0.017,NA,165.964,0
1205,71,14,3.918,2.991,0,41.4,0.156,0.155,NA,0.021,NA,168.69,2.726
1206,71,15,3.906,2.987,0,28.8,0.169,0.166,NA,0.013,NA,-161.565,29.745
1207,71,16,3.894,2.987,0,30.4,0.181,0.178,NA,0.012,NA,180,-18.435
1208,71,17,3.881,2.987,0,33.9,0.194,0.19,NA,0.012,NA,180,0
1209,71,18,3.881,2.987,0,26.1,0.194,0.19,NA,0,NA,0,-180
1210,72,1,3.881,3.43,0,15.9,0,0,NA,NA,NA,NA,NA
1211,72,2,3.881,3.414,0,30.9,0.016,0.016,NA,0.016,NA,-90,NA
1212,72,3,3.886,3.405,0,19.8,0.026,0.025,NA,0.009,NA,-63.435,26.565
1213,72,4,3.886,3.405,0,20.1,0.026,0.025,NA,0,NA,0,63.435
1214,72,5,3.886,3.389,0,19.8,0.042,0.041,NA,0.016,NA,-90,-90
1215,72,6,3.894,3.389,0,30.3,0.05,0.043,NA,0.008,NA,0,90
1216,72,7,3.898,3.373,0,21.3,0.067,0.06,NA,0.017,NA,-75.964,-75.964
1217,72,8,3.898,3.368,0,17.7,0.071,0.064,NA,0.004,NA,-90,-14.036
1218,72,9,3.898,3.368,0,23.4,0.071,0.064,NA,0,NA,0,90
1219,72,10,3.898,3.364,0,21,0.075,0.068,NA,0.004,NA,-90,-90
1220,72,11,3.898,3.364,0,27.9,0.075,0.068,NA,0,NA,0,90
1221,72,12,3.898,3.356,0,18.3,0.084,0.076,NA,0.008,NA,-90,-90
1222,72,13,3.898,3.356,0,23.2,0.084,0.076,NA,0,NA,0,90
1223,72,14,3.898,3.356,0,21.1,0.084,0.076,NA,0,NA,0,0
1224,72,15,3.902,3.348,0,17.2,0.093,0.085,NA,0.009,NA,-63.435,-63.435
1225,72,16,3.902,3.348,0,22.2,0.093,0.085,NA,0,NA,0,63.435
1226,72,17,3.906,3.34,0,17.1,0.102,0.094,NA,0.009,NA,-63.435,-63.435
1227,72,18,3.906,3.34,0,25.6,0.102,0.094,NA,0,NA,0,63.435
1228,73,1,2.868,5.203,0,13.8,0,0,NA,NA,NA,NA,NA
1229,73,2,2.864,5.195,0,12.6,0.009,0.009,NA,0.009,NA,-116.565,NA
1230,73,3,2.864,5.183,0,14.1,0.021,0.021,NA,0.012,NA,-90,26.565
1231,73,4,2.864,5.183,0,18.2,0.021,0.021,NA,0,NA,0,90
1232,73,5,2.864,5.166,0,17.1,0.038,0.037,NA,0.016,NA,-90,-90
1233,73,6,2.864,5.15,0,15.3,0.054,0.054,NA,0.016,NA,-90,0
1234,73,7,2.864,5.141,0,15.6,0.063,0.062,NA,0.008,NA,-90,0
1235,73,8,2.864,5.129,0,15.6,0.075,0.074,NA,0.012,NA,-90,0
1236,73,9,2.864,5.117,0,15,0.087,0.086,NA,0.012,NA,-90,0
1237,73,10,2.864,5.117,0,15,0.087,0.086,NA,0,NA,0,90
1238,73,11,2.864,5.109,0,16.7,0.095,0.094,NA,0.008,NA,-90,-90
1239,73,12,2.868,5.105,0,18.5,0.101,0.099,NA,0.006,NA,-45,45
1240,73,13,2.86,5.105,0,11.3,0.109,0.099,NA,0.008,NA,180,-135
1241,73,14,2.855,5.096,0,18.8,0.119,0.107,NA,0.009,NA,-116.565,63.435
1242,73,15,2.851,5.096,0,17.8,0.123,0.108,NA,0.004,NA,180,-63.435
1243,73,16,2.843,5.088,0,15.3,0.134,0.118,NA,0.012,NA,-135,45
1244,73,17,2.843,5.072,0,20.3,0.151,0.134,NA,0.016,NA,-90,45
1245,73,18,2.843,5.055,0,10.8,0.167,0.15,NA,0.016,NA,-90,0
1246,74,1,1.821,1.661,0,19.9,0,0,NA,NA,NA,NA,NA
1247,74,2,1.825,1.682,0,14.4,0.021,0.021,NA,0.021,NA,78.69,NA
1248,74,3,1.833,1.706,0,17.1,0.047,0.047,NA,0.026,NA,71.565,-7.125
