
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1388.5,356.735,4914.71,µm,Spot,Position,1,2089,
1433.94,361.522,4916.97,µm,Spot,Position,1,2097,
1413.58,440.506,4924.38,µm,Spot,Position,1,2110,
1439.61,351.303,4927.77,µm,Spot,Position,1,2111,
1579.62,349.013,4904.23,µm,Spot,Position,1,2114,
1561.72,360.082,4906.23,µm,Spot,Position,1,2117,
1491.35,425.824,4908.19,µm,Spot,Position,1,2121,
1486.19,455.703,4914.97,µm,Spot,Position,1,2135,
1495.94,349.013,4916.38,µm,Spot,Position,1,2136,
1563.79,378.62,4920.16,µm,Spot,Position,1,2144,
1544.49,394.687,4921.96,µm,Spot,Position,1,2145,
1699.3,349.013,4897.66,µm,Spot,Position,1,2153,
