
Time
 ==================== 
Time,Unit,Category,Time,ID,
0.453056,h,Spot,2,2910,
0.453056,h,Spot,2,2915,
0.453056,h,Spot,2,2916,
0.453056,h,Spot,2,2917,
0.453056,h,Spot,2,2918,
0.453056,h,Spot,2,2919,
0.453056,h,Spot,2,2920,
0.453056,h,Spot,2,2921,
0.453056,h,Spot,2,2923,
0.453056,h,Spot,2,2925,
0.453056,h,Spot,2,2926,
0.453056,h,Spot,2,2927,
0.453056,h,Spot,2,2928,
0.453056,h,Spot,2,2929,
0.453056,h,Spot,2,2930,
0.453056,h,Spot,2,2931,
0.453056,h,Spot,2,2932,
0.453056,h,Spot,2,2933,
0.453056,h,Spot,2,2934,
0.453056,h,Spot,2,2935,
0.453056,h,Spot,2,2936,
0.453056,h,Spot,2,2939,
0.453056,h,Spot,2,2944,
0.453056,h,Spot,2,2946,
0.453056,h,Spot,2,2947,
0.453056,h,Spot,2,2949,
0.453056,h,Spot,2,2953,
0.453056,h,Spot,2,2954,
0.453056,h,Spot,2,2955,
0.453056,h,Spot,2,2957,
0.453056,h,Spot,2,2958,
0.453056,h,Spot,2,2959,
0.453056,h,Spot,2,2960,
0.453056,h,Spot,2,2961,
0.453056,h,Spot,2,2962,
0.453056,h,Spot,2,2963,
0.453056,h,Spot,2,2964,
0.453056,h,Spot,2,2965,
0.453056,h,Spot,2,2966,
0.453056,h,Spot,2,2967,
0.453056,h,Spot,2,2968,
0.453056,h,Spot,2,2969,
0.453056,h,Spot,2,2970,
0.453056,h,Spot,2,2971,
0.453056,h,Spot,2,2974,
0.453056,h,Spot,2,2976,
0.453056,h,Spot,2,2977,
0.453056,h,Spot,2,2978,
0.453056,h,Spot,2,2980,
0.453056,h,Spot,2,2981,
0.453056,h,Spot,2,2982,
0.453056,h,Spot,2,2985,
0.453056,h,Spot,2,2986,
0.453056,h,Spot,2,2987,
0.453056,h,Spot,2,2988,
0.453056,h,Spot,2,2990,
0.453056,h,Spot,2,2991,
0.453056,h,Spot,2,2992,
0.453056,h,Spot,2,2993,
0.453056,h,Spot,2,2994,
0.453056,h,Spot,2,2995,
0.453056,h,Spot,2,2996,
0.453056,h,Spot,2,2997,
0.453056,h,Spot,2,2999,
0.453056,h,Spot,2,3000,
0.453056,h,Spot,2,3001,
0.453056,h,Spot,2,3002,
0.453056,h,Spot,2,3003,
0.453056,h,Spot,2,3004,
0.453056,h,Spot,2,3005,
0.453056,h,Spot,2,3006,
0.453056,h,Spot,2,3007,
0.453056,h,Spot,2,3008,
0.453056,h,Spot,2,3009,
0.453056,h,Spot,2,3010,
0.453056,h,Spot,2,3012,
0.453056,h,Spot,2,3015,
0.453056,h,Spot,2,3016,
0.453056,h,Spot,2,3021,
0.453056,h,Spot,2,3023,
0.453056,h,Spot,2,3024,
0.453056,h,Spot,2,3025,
0.453056,h,Spot,2,3028,
0.453056,h,Spot,2,3029,
0.453056,h,Spot,2,3030,
0.453056,h,Spot,2,3031,
0.453056,h,Spot,2,3032,
0.453056,h,Spot,2,3033,
0.453056,h,Spot,2,3034,
0.453056,h,Spot,2,3035,
0.453056,h,Spot,2,3036,
0.453056,h,Spot,2,3037,
0.453056,h,Spot,2,3038,
0.453056,h,Spot,2,3039,
0.453056,h,Spot,2,3042,
0.453056,h,Spot,2,3043,
0.453056,h,Spot,2,3044,
0.453056,h,Spot,2,3045,
0.453056,h,Spot,2,3046,
0.453056,h,Spot,2,3047,
0.453056,h,Spot,2,3050,
0.453056,h,Spot,2,3051,
0.453056,h,Spot,2,3052,
0.453056,h,Spot,2,3053,
0.453056,h,Spot,2,3054,
0.453056,h,Spot,2,3056,
0.453056,h,Spot,2,3058,
0.453056,h,Spot,2,3061,
0.453056,h,Spot,2,3067,
0.453056,h,Spot,2,3068,
0.453056,h,Spot,2,3069,
0.453056,h,Spot,2,3071,
0.453056,h,Spot,2,3073,
0.453056,h,Spot,2,3074,
0.453056,h,Spot,2,3075,
0.453056,h,Spot,2,3076,
0.453056,h,Spot,2,3079,
0.453056,h,Spot,2,3080,
0.453056,h,Spot,2,3081,
0.453056,h,Spot,2,3082,
0.453056,h,Spot,2,3083,
0.453056,h,Spot,2,3084,
0.453056,h,Spot,2,3086,
0.453056,h,Spot,2,3087,
0.453056,h,Spot,2,3088,
0.453056,h,Spot,2,3089,
0.453056,h,Spot,2,3090,
0.453056,h,Spot,2,3091,
0.453056,h,Spot,2,3095,
0.453056,h,Spot,2,3096,
0.453056,h,Spot,2,3097,
0.453056,h,Spot,2,3098,
0.453056,h,Spot,2,3100,
0.453056,h,Spot,2,3101,
0.453056,h,Spot,2,3102,
0.453056,h,Spot,2,3103,
0.453056,h,Spot,2,3104,
0.453056,h,Spot,2,3105,
0.453056,h,Spot,2,3107,
0.453056,h,Spot,2,3108,
0.453056,h,Spot,2,3122,
0.453056,h,Spot,2,3126,
0.453056,h,Spot,2,3127,
0.453056,h,Spot,2,3128,
0.453056,h,Spot,2,3129,
0.453056,h,Spot,2,3130,
0.453056,h,Spot,2,3132,
0.453056,h,Spot,2,3133,
0.453056,h,Spot,2,3136,
0.453056,h,Spot,2,3139,
0.453056,h,Spot,2,3140,
0.453056,h,Spot,2,3141,
0.453056,h,Spot,2,3142,
0.453056,h,Spot,2,3144,
0.453056,h,Spot,2,3145,
0.453056,h,Spot,2,3147,
0.453056,h,Spot,2,3148,
0.453056,h,Spot,2,3149,
0.453056,h,Spot,2,3150,
0.453056,h,Spot,2,3153,
0.453056,h,Spot,2,3154,
0.453056,h,Spot,2,3157,
0.453056,h,Spot,2,3159,
0.453056,h,Spot,2,3160,
0.453056,h,Spot,2,3162,
0.453056,h,Spot,2,3167,
0.453056,h,Spot,2,3169,
0.453056,h,Spot,2,3171,
0.453056,h,Spot,2,3172,
0.453056,h,Spot,2,3175,
0.453056,h,Spot,2,3176,
0.453056,h,Spot,2,3177,
0.453056,h,Spot,2,3178,
0.453056,h,Spot,2,3179,
0.453056,h,Spot,2,3180,
0.453056,h,Spot,2,3181,
0.453056,h,Spot,2,3182,
0.453056,h,Spot,2,3183,
0.453056,h,Spot,2,3184,
0.453056,h,Spot,2,3185,
0.453056,h,Spot,2,3186,
0.453056,h,Spot,2,3188,
0.453056,h,Spot,2,3190,
0.453056,h,Spot,2,3191,
0.453056,h,Spot,2,3192,
0.453056,h,Spot,2,3195,
0.453056,h,Spot,2,3203,
0.453056,h,Spot,2,3209,
0.453056,h,Spot,2,3211,
0.453056,h,Spot,2,3212,
0.453056,h,Spot,2,3215,
0.453056,h,Spot,2,3217,
0.453056,h,Spot,2,3218,
0.453056,h,Spot,2,3223,
0.453056,h,Spot,2,3224,
0.453056,h,Spot,2,3226,
0.453056,h,Spot,2,3227,
0.453056,h,Spot,2,3229,
0.453056,h,Spot,2,3230,
0.453056,h,Spot,2,3231,
0.453056,h,Spot,2,3232,
0.453056,h,Spot,2,3233,
0.453056,h,Spot,2,3234,
0.453056,h,Spot,2,3235,
0.453056,h,Spot,2,3236,
0.453056,h,Spot,2,3238,
0.453056,h,Spot,2,3239,
0.453056,h,Spot,2,3240,
0.453056,h,Spot,2,3241,
0.453056,h,Spot,2,3242,
0.453056,h,Spot,2,3246,
0.453056,h,Spot,2,3247,
0.453056,h,Spot,2,3248,
0.453056,h,Spot,2,3251,
0.453056,h,Spot,2,3253,
0.453056,h,Spot,2,3255,
0.453056,h,Spot,2,3313,
0.453056,h,Spot,2,3323,
0.453056,h,Spot,2,3337,
0.453056,h,Spot,2,3342,
0.453056,h,Spot,2,3370,
0.453056,h,Spot,2,3374,
0.453056,h,Spot,2,3383,
0.453056,h,Spot,2,3387,
0.453056,h,Spot,2,3392,
0.453056,h,Spot,2,3397,
0.453056,h,Spot,2,3398,
0.453056,h,Spot,2,3411,
0.453056,h,Spot,2,3412,
0.453056,h,Spot,2,3421,
0.453056,h,Spot,2,3423,
0.453056,h,Spot,2,3431,
0.453056,h,Spot,2,3448,
0.453056,h,Spot,2,3449,
0.453056,h,Spot,2,3464,
0.453056,h,Spot,2,3466,
0.453056,h,Spot,2,3472,
0.453056,h,Spot,2,3473,
0.453056,h,Spot,2,3477,
0.453056,h,Spot,2,3479,
0.453056,h,Spot,2,3483,
0.453056,h,Spot,2,3489,
0.453056,h,Spot,2,3492,
0.453056,h,Spot,2,3498,
0.453056,h,Spot,2,3507,
0.453056,h,Spot,2,3518,
0.453056,h,Spot,2,3519,
0.453056,h,Spot,2,3522,
0.453056,h,Spot,2,3525,
0.453056,h,Spot,2,3535,
0.453056,h,Spot,2,3577,
0.453056,h,Spot,2,3597,
0.453056,h,Spot,2,3601,
0.453056,h,Spot,2,3603,
0.453056,h,Spot,2,3607,
0.453056,h,Spot,2,3636,
0.453056,h,Spot,2,3655,
0.453056,h,Spot,2,3676,
0.453056,h,Spot,2,3678,
0.453056,h,Spot,2,3684,
0.453056,h,Spot,2,3693,
0.453056,h,Spot,2,3697,
0.453056,h,Spot,2,3712,
0.453056,h,Spot,2,3737,
0.453056,h,Spot,2,3740,
0.453056,h,Spot,2,3741,
0.453056,h,Spot,2,3745,
0.453056,h,Spot,2,3747,
0.453056,h,Spot,2,3748,
0.453056,h,Spot,2,3777,
0.453056,h,Spot,2,3784,
0.453056,h,Spot,2,3787,
0.453056,h,Spot,2,3791,
0.453056,h,Spot,2,3795,
0.453056,h,Spot,2,3796,
0.453056,h,Spot,2,3797,
0.453056,h,Spot,2,3806,
0.453056,h,Spot,2,3816,
0.453056,h,Spot,2,3823,
0.453056,h,Spot,2,3825,
0.453056,h,Spot,2,3826,
0.453056,h,Spot,2,3832,
0.453056,h,Spot,2,3851,
0.453056,h,Spot,2,3852,
0.453056,h,Spot,2,3865,
0.453056,h,Spot,2,3872,
0.453056,h,Spot,2,3888,
0.453056,h,Spot,2,3896,
0.453056,h,Spot,2,3897,
0.453056,h,Spot,2,3908,
0.453056,h,Spot,2,3912,
0.453056,h,Spot,2,3922,
0.453056,h,Spot,2,3927,
0.453056,h,Spot,2,3928,
0.453056,h,Spot,2,3973,
0.453056,h,Spot,2,3974,
0.453056,h,Spot,2,3975,
0.453056,h,Spot,2,3976,
0.453056,h,Spot,2,3977,
0.453056,h,Spot,2,3979,
0.453056,h,Spot,2,3981,
0.453056,h,Spot,2,3986,
0.453056,h,Spot,2,3987,
0.453056,h,Spot,2,3988,
0.453056,h,Spot,2,4009,
0.453056,h,Spot,2,4023,
0.453056,h,Spot,2,4025,
0.453056,h,Spot,2,4027,
0.453056,h,Spot,2,4036,
0.453056,h,Spot,2,4039,
0.453056,h,Spot,2,4041,
0.453056,h,Spot,2,4048,
0.453056,h,Spot,2,4053,
0.453056,h,Spot,2,4055,
0.453056,h,Spot,2,4072,
0.453056,h,Spot,2,4078,
0.453056,h,Spot,2,4081,
0.453056,h,Spot,2,4085,
0.453056,h,Spot,2,4086,
0.453056,h,Spot,2,4113,
0.453056,h,Spot,2,4116,
0.453056,h,Spot,2,4119,
0.453056,h,Spot,2,4127,
0.453056,h,Spot,2,4154,
0.453056,h,Spot,2,4162,
0.453056,h,Spot,2,4163,
0.453056,h,Spot,2,4165,
0.453056,h,Spot,2,4166,
0.453056,h,Spot,2,4167,
0.453056,h,Spot,2,4171,
0.453056,h,Spot,2,4172,
0.453056,h,Spot,2,4173,
0.453056,h,Spot,2,4174,
0.453056,h,Spot,2,4179,
0.453056,h,Spot,2,4206,
0.453056,h,Spot,2,4219,
0.453056,h,Spot,2,4220,
0.453056,h,Spot,2,4222,
0.453056,h,Spot,2,4238,
0.906111,h,Spot,3,4393,
0.906111,h,Spot,3,4394,
0.906111,h,Spot,3,4395,
