
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
5180.66,µm,Spot,Distance from Origin,12,26399,
5182.15,µm,Spot,Distance from Origin,12,26404,
5209.48,µm,Spot,Distance from Origin,12,26426,
5247.28,µm,Spot,Distance from Origin,12,26431,
5175.66,µm,Spot,Distance from Origin,12,26471,
5201.18,µm,Spot,Distance from Origin,12,26474,
5190.61,µm,Spot,Distance from Origin,12,26475,
5177.23,µm,Spot,Distance from Origin,12,26482,
5195.89,µm,Spot,Distance from Origin,12,26484,
5174.38,µm,Spot,Distance from Origin,12,26489,
5222.62,µm,Spot,Distance from Origin,12,26572,
5188.98,µm,Spot,Distance from Origin,12,26589,
5308.75,µm,Spot,Distance from Origin,12,26619,
5352.23,µm,Spot,Distance from Origin,12,26629,
5308.72,µm,Spot,Distance from Origin,12,26677,
5177.6,µm,Spot,Distance from Origin,12,26696,
5067.22,µm,Spot,Distance from Origin,13,27030,
5136.57,µm,Spot,Distance from Origin,13,27041,
5232.81,µm,Spot,Distance from Origin,13,27078,
5197.75,µm,Spot,Distance from Origin,13,27112,
5204.39,µm,Spot,Distance from Origin,13,27139,
5254.38,µm,Spot,Distance from Origin,13,27166,
5229.04,µm,Spot,Distance from Origin,13,27167,
5120.56,µm,Spot,Distance from Origin,13,27203,
5126.55,µm,Spot,Distance from Origin,13,27206,
5138.65,µm,Spot,Distance from Origin,13,27209,
5165.91,µm,Spot,Distance from Origin,13,27221,
5156.63,µm,Spot,Distance from Origin,13,27234,
5171.71,µm,Spot,Distance from Origin,13,27235,
5147.58,µm,Spot,Distance from Origin,13,27238,
5144.18,µm,Spot,Distance from Origin,13,27244,
5159.12,µm,Spot,Distance from Origin,13,27254,
5188.72,µm,Spot,Distance from Origin,13,27296,
5212.73,µm,Spot,Distance from Origin,13,27305,
5204.01,µm,Spot,Distance from Origin,13,27311,
5211.08,µm,Spot,Distance from Origin,13,27312,
5235.28,µm,Spot,Distance from Origin,13,27314,
5227.29,µm,Spot,Distance from Origin,13,27316,
5241,µm,Spot,Distance from Origin,13,27317,
5235.99,µm,Spot,Distance from Origin,13,27322,
5249.33,µm,Spot,Distance from Origin,13,27347,
5248.8,µm,Spot,Distance from Origin,13,27350,
5245.88,µm,Spot,Distance from Origin,13,27352,
5274.82,µm,Spot,Distance from Origin,13,27353,
5275.7,µm,Spot,Distance from Origin,13,27362,
5262.06,µm,Spot,Distance from Origin,13,27363,
5241.84,µm,Spot,Distance from Origin,13,27365,
5298.37,µm,Spot,Distance from Origin,13,27370,
5156.65,µm,Spot,Distance from Origin,13,27412,
5151.95,µm,Spot,Distance from Origin,13,27414,
5151.18,µm,Spot,Distance from Origin,13,27420,
5140.16,µm,Spot,Distance from Origin,13,27421,
5140.62,µm,Spot,Distance from Origin,13,27424,
5133.98,µm,Spot,Distance from Origin,13,27425,
5146.67,µm,Spot,Distance from Origin,13,27433,
5158.06,µm,Spot,Distance from Origin,13,27434,
5137.36,µm,Spot,Distance from Origin,13,27435,
5138.25,µm,Spot,Distance from Origin,13,27439,
5142.58,µm,Spot,Distance from Origin,13,27440,
5153.64,µm,Spot,Distance from Origin,13,27441,
5159.54,µm,Spot,Distance from Origin,13,27445,
5184.17,µm,Spot,Distance from Origin,13,27457,
5161.19,µm,Spot,Distance from Origin,13,27459,
5160.43,µm,Spot,Distance from Origin,13,27462,
5214.15,µm,Spot,Distance from Origin,13,27484,
5211.03,µm,Spot,Distance from Origin,13,27485,
5238.81,µm,Spot,Distance from Origin,13,27507,
5226.05,µm,Spot,Distance from Origin,13,27521,
5214.99,µm,Spot,Distance from Origin,13,27539,
5266.46,µm,Spot,Distance from Origin,13,27547,
5250.61,µm,Spot,Distance from Origin,13,27561,
5256,µm,Spot,Distance from Origin,13,27562,
5263.5,µm,Spot,Distance from Origin,13,27563,
5273.31,µm,Spot,Distance from Origin,13,27566,
5284.12,µm,Spot,Distance from Origin,13,27569,
5249.27,µm,Spot,Distance from Origin,13,27571,
5247.99,µm,Spot,Distance from Origin,13,27575,
5258.24,µm,Spot,Distance from Origin,13,27576,
5291.44,µm,Spot,Distance from Origin,13,27582,
5265.69,µm,Spot,Distance from Origin,13,27584,
5267.31,µm,Spot,Distance from Origin,13,27585,
5273.18,µm,Spot,Distance from Origin,13,27587,
5266.07,µm,Spot,Distance from Origin,13,27589,
5290.25,µm,Spot,Distance from Origin,13,27592,
5305.91,µm,Spot,Distance from Origin,13,27622,
5158.27,µm,Spot,Distance from Origin,13,27632,
5229.37,µm,Spot,Distance from Origin,13,27647,
5250.72,µm,Spot,Distance from Origin,13,27650,
5287.49,µm,Spot,Distance from Origin,13,27651,
5183.55,µm,Spot,Distance from Origin,13,27704,
5162.62,µm,Spot,Distance from Origin,13,27713,
5198.22,µm,Spot,Distance from Origin,13,27748,
5220.46,µm,Spot,Distance from Origin,13,27751,
5228.41,µm,Spot,Distance from Origin,13,27769,
5233.27,µm,Spot,Distance from Origin,13,27773,
5234.64,µm,Spot,Distance from Origin,13,27777,
5237,µm,Spot,Distance from Origin,13,27779,
5255.13,µm,Spot,Distance from Origin,13,27780,
5256.47,µm,Spot,Distance from Origin,13,27782,
5261.48,µm,Spot,Distance from Origin,13,27784,
5246.15,µm,Spot,Distance from Origin,13,27785,
5256.81,µm,Spot,Distance from Origin,13,27789,
5264.7,µm,Spot,Distance from Origin,13,27790,
5251.67,µm,Spot,Distance from Origin,13,27791,
5269.93,µm,Spot,Distance from Origin,13,27794,
5234.53,µm,Spot,Distance from Origin,13,27795,
5290.76,µm,Spot,Distance from Origin,13,27814,
5128.94,µm,Spot,Distance from Origin,13,27846,
5161.2,µm,Spot,Distance from Origin,13,27849,
5150.04,µm,Spot,Distance from Origin,13,27856,
5148.98,µm,Spot,Distance from Origin,13,27857,
5191.83,µm,Spot,Distance from Origin,13,27870,
5156.92,µm,Spot,Distance from Origin,13,27873,
5189.38,µm,Spot,Distance from Origin,13,27874,
5167.82,µm,Spot,Distance from Origin,13,27875,
5174.39,µm,Spot,Distance from Origin,13,27879,
5167.51,µm,Spot,Distance from Origin,13,27884,
5189.73,µm,Spot,Distance from Origin,13,27887,
5163.11,µm,Spot,Distance from Origin,13,27897,
5165.79,µm,Spot,Distance from Origin,13,27898,
5190.28,µm,Spot,Distance from Origin,13,27899,
5180.76,µm,Spot,Distance from Origin,13,27900,
5171.71,µm,Spot,Distance from Origin,13,27905,
5190.22,µm,Spot,Distance from Origin,13,27907,
5209.87,µm,Spot,Distance from Origin,13,27925,
5221.7,µm,Spot,Distance from Origin,13,27928,
5213.6,µm,Spot,Distance from Origin,13,27929,
5229.03,µm,Spot,Distance from Origin,13,27937,
5228.71,µm,Spot,Distance from Origin,13,27948,
5262.85,µm,Spot,Distance from Origin,13,27954,
5240.72,µm,Spot,Distance from Origin,13,27962,
5272.65,µm,Spot,Distance from Origin,13,27963,
5262.64,µm,Spot,Distance from Origin,13,27964,
5241.46,µm,Spot,Distance from Origin,13,27966,
5269,µm,Spot,Distance from Origin,13,27967,
5225.63,µm,Spot,Distance from Origin,13,27968,
5265.83,µm,Spot,Distance from Origin,13,27970,
5249.71,µm,Spot,Distance from Origin,13,27971,
5261.5,µm,Spot,Distance from Origin,13,27973,
5248.19,µm,Spot,Distance from Origin,13,27980,
5236.66,µm,Spot,Distance from Origin,13,27981,
5258.68,µm,Spot,Distance from Origin,13,27988,
5269.69,µm,Spot,Distance from Origin,13,27996,
5281.8,µm,Spot,Distance from Origin,13,28001,
5284.62,µm,Spot,Distance from Origin,13,28009,
5299.56,µm,Spot,Distance from Origin,13,28011,
5158.29,µm,Spot,Distance from Origin,13,28028,
5131.71,µm,Spot,Distance from Origin,13,28035,
5131.5,µm,Spot,Distance from Origin,13,28038,
5128.77,µm,Spot,Distance from Origin,13,28040,
5149.1,µm,Spot,Distance from Origin,13,28043,
5126.81,µm,Spot,Distance from Origin,13,28044,
5157.27,µm,Spot,Distance from Origin,13,28045,
5161.24,µm,Spot,Distance from Origin,13,28047,
5166.84,µm,Spot,Distance from Origin,13,28056,
5179.37,µm,Spot,Distance from Origin,13,28067,
5164.44,µm,Spot,Distance from Origin,13,28068,
5184.49,µm,Spot,Distance from Origin,13,28070,
5164.03,µm,Spot,Distance from Origin,13,28077,
5186.75,µm,Spot,Distance from Origin,13,28094,
5188.09,µm,Spot,Distance from Origin,13,28095,
5180.79,µm,Spot,Distance from Origin,13,28096,
5172.22,µm,Spot,Distance from Origin,13,28102,
5231.19,µm,Spot,Distance from Origin,13,28113,
5225.46,µm,Spot,Distance from Origin,13,28135,
5269.25,µm,Spot,Distance from Origin,13,28154,
5259.01,µm,Spot,Distance from Origin,13,28155,
5257.93,µm,Spot,Distance from Origin,13,28160,
5270.58,µm,Spot,Distance from Origin,13,28161,
5267.55,µm,Spot,Distance from Origin,13,28162,
5267.78,µm,Spot,Distance from Origin,13,28163,
5252.96,µm,Spot,Distance from Origin,13,28166,
5289.94,µm,Spot,Distance from Origin,13,28168,
5268.65,µm,Spot,Distance from Origin,13,28170,
5142.54,µm,Spot,Distance from Origin,13,28175,
5141.46,µm,Spot,Distance from Origin,13,28176,
5148.24,µm,Spot,Distance from Origin,13,28177,
5177.44,µm,Spot,Distance from Origin,13,28178,
5156.3,µm,Spot,Distance from Origin,13,28181,
5141.47,µm,Spot,Distance from Origin,13,28182,
5185.07,µm,Spot,Distance from Origin,13,28189,
5154.76,µm,Spot,Distance from Origin,13,28193,
5182.88,µm,Spot,Distance from Origin,13,28195,
5171.67,µm,Spot,Distance from Origin,13,28197,
5167.48,µm,Spot,Distance from Origin,13,28202,
5191.69,µm,Spot,Distance from Origin,13,28214,
5217.78,µm,Spot,Distance from Origin,13,28263,
5234.11,µm,Spot,Distance from Origin,13,28264,
5246.38,µm,Spot,Distance from Origin,13,28271,
5191.89,µm,Spot,Distance from Origin,13,28326,
5180.76,µm,Spot,Distance from Origin,13,28327,
5168.44,µm,Spot,Distance from Origin,13,28361,
5217.13,µm,Spot,Distance from Origin,13,28387,
5265.82,µm,Spot,Distance from Origin,13,28405,
5278.34,µm,Spot,Distance from Origin,13,28406,
5269.51,µm,Spot,Distance from Origin,13,28418,
5247.05,µm,Spot,Distance from Origin,13,28421,
5267.86,µm,Spot,Distance from Origin,13,28428,
5311.04,µm,Spot,Distance from Origin,13,28446,
5164.5,µm,Spot,Distance from Origin,13,28459,
5158.73,µm,Spot,Distance from Origin,13,28465,
5152.98,µm,Spot,Distance from Origin,13,28468,
5171.29,µm,Spot,Distance from Origin,13,28473,
5175.4,µm,Spot,Distance from Origin,13,28478,
5167.83,µm,Spot,Distance from Origin,13,28486,
5152.46,µm,Spot,Distance from Origin,13,28488,
5163.83,µm,Spot,Distance from Origin,13,28493,
5156.83,µm,Spot,Distance from Origin,13,28494,
5173.84,µm,Spot,Distance from Origin,13,28495,
5158.22,µm,Spot,Distance from Origin,13,28498,
5163,µm,Spot,Distance from Origin,13,28499,
5197.5,µm,Spot,Distance from Origin,13,28505,
5194.08,µm,Spot,Distance from Origin,13,28514,
5216.27,µm,Spot,Distance from Origin,13,28519,
5181.86,µm,Spot,Distance from Origin,13,28561,
5170.4,µm,Spot,Distance from Origin,13,28569,
5172.13,µm,Spot,Distance from Origin,13,28572,
5175.34,µm,Spot,Distance from Origin,13,28574,
5190.8,µm,Spot,Distance from Origin,13,28577,
5169.23,µm,Spot,Distance from Origin,13,28580,
5166.8,µm,Spot,Distance from Origin,13,28581,
5180.45,µm,Spot,Distance from Origin,13,28582,
5166.93,µm,Spot,Distance from Origin,13,28584,
5172.94,µm,Spot,Distance from Origin,13,28585,
5167.27,µm,Spot,Distance from Origin,13,28588,
5167.95,µm,Spot,Distance from Origin,13,28589,
5180.22,µm,Spot,Distance from Origin,13,28593,
5176.87,µm,Spot,Distance from Origin,13,28595,
5209.56,µm,Spot,Distance from Origin,13,28612,
5248.42,µm,Spot,Distance from Origin,13,28615,
5174.37,µm,Spot,Distance from Origin,13,28652,
5174.66,µm,Spot,Distance from Origin,13,28653,
5188.58,µm,Spot,Distance from Origin,13,28654,
5200.28,µm,Spot,Distance from Origin,13,28655,
5196.04,µm,Spot,Distance from Origin,13,28664,
5178.82,µm,Spot,Distance from Origin,13,28667,
5174.38,µm,Spot,Distance from Origin,13,28672,
5222.24,µm,Spot,Distance from Origin,13,28731,
5187.63,µm,Spot,Distance from Origin,13,28745,
5311.72,µm,Spot,Distance from Origin,13,28777,
5355.02,µm,Spot,Distance from Origin,13,28788,
5310.69,µm,Spot,Distance from Origin,13,28831,
5349.18,µm,Spot,Distance from Origin,13,28975,
5066.48,µm,Spot,Distance from Origin,14,29158,
5074.46,µm,Spot,Distance from Origin,14,29160,
5232.49,µm,Spot,Distance from Origin,14,29209,
5231.42,µm,Spot,Distance from Origin,14,29210,
5197.24,µm,Spot,Distance from Origin,14,29260,
5202.62,µm,Spot,Distance from Origin,14,29274,
5201.47,µm,Spot,Distance from Origin,14,29280,
5235.44,µm,Spot,Distance from Origin,14,29289,
5251.92,µm,Spot,Distance from Origin,14,29308,
5253.28,µm,Spot,Distance from Origin,14,29309,
5228.09,µm,Spot,Distance from Origin,14,29310,
5139.14,µm,Spot,Distance from Origin,14,29354,
5166.46,µm,Spot,Distance from Origin,14,29362,
5157.73,µm,Spot,Distance from Origin,14,29376,
5171.79,µm,Spot,Distance from Origin,14,29377,
5148.23,µm,Spot,Distance from Origin,14,29382,
5144.82,µm,Spot,Distance from Origin,14,29385,
5160,µm,Spot,Distance from Origin,14,29398,
5188.83,µm,Spot,Distance from Origin,14,29439,
5203.12,µm,Spot,Distance from Origin,14,29447,
5210.86,µm,Spot,Distance from Origin,14,29450,
5237.95,µm,Spot,Distance from Origin,14,29452,
5235.31,µm,Spot,Distance from Origin,14,29455,
5227,µm,Spot,Distance from Origin,14,29456,
5235.1,µm,Spot,Distance from Origin,14,29462,
5265.41,µm,Spot,Distance from Origin,14,29484,
5248,µm,Spot,Distance from Origin,14,29487,
5272.73,µm,Spot,Distance from Origin,14,29490,
5245.06,µm,Spot,Distance from Origin,14,29494,
5275.21,µm,Spot,Distance from Origin,14,29495,
5250.06,µm,Spot,Distance from Origin,14,29496,
5259.93,µm,Spot,Distance from Origin,14,29497,
5240.82,µm,Spot,Distance from Origin,14,29502,
5152.82,µm,Spot,Distance from Origin,14,29553,
5153.52,µm,Spot,Distance from Origin,14,29559,
5142.26,µm,Spot,Distance from Origin,14,29566,
5158.53,µm,Spot,Distance from Origin,14,29581,
5139.07,µm,Spot,Distance from Origin,14,29582,
5160.12,µm,Spot,Distance from Origin,14,29586,
5183.28,µm,Spot,Distance from Origin,14,29598,
5178.43,µm,Spot,Distance from Origin,14,29602,
5162.14,µm,Spot,Distance from Origin,14,29603,
5161.38,µm,Spot,Distance from Origin,14,29604,
5170.18,µm,Spot,Distance from Origin,14,29611,
5214.94,µm,Spot,Distance from Origin,14,29625,
5211.97,µm,Spot,Distance from Origin,14,29626,
5191.28,µm,Spot,Distance from Origin,14,29628,
5215.62,µm,Spot,Distance from Origin,14,29631,
5237.86,µm,Spot,Distance from Origin,14,29648,
5226.67,µm,Spot,Distance from Origin,14,29663,
5226.55,µm,Spot,Distance from Origin,14,29664,
5241.06,µm,Spot,Distance from Origin,14,29685,
5266.86,µm,Spot,Distance from Origin,14,29690,
5258.45,µm,Spot,Distance from Origin,14,29695,
5261.33,µm,Spot,Distance from Origin,14,29696,
5261.31,µm,Spot,Distance from Origin,14,29698,
5250.44,µm,Spot,Distance from Origin,14,29699,
5265.65,µm,Spot,Distance from Origin,14,29700,
5257.61,µm,Spot,Distance from Origin,14,29703,
5273.75,µm,Spot,Distance from Origin,14,29704,
5276.76,µm,Spot,Distance from Origin,14,29705,
5251.24,µm,Spot,Distance from Origin,14,29706,
5269.87,µm,Spot,Distance from Origin,14,29707,
5279.76,µm,Spot,Distance from Origin,14,29709,
5286.2,µm,Spot,Distance from Origin,14,29710,
5258.6,µm,Spot,Distance from Origin,14,29712,
5250.82,µm,Spot,Distance from Origin,14,29714,
5290.22,µm,Spot,Distance from Origin,14,29718,
5248.93,µm,Spot,Distance from Origin,14,29719,
5273.6,µm,Spot,Distance from Origin,14,29726,
5285.91,µm,Spot,Distance from Origin,14,29728,
5266.69,µm,Spot,Distance from Origin,14,29729,
5268.24,µm,Spot,Distance from Origin,14,29730,
5264.81,µm,Spot,Distance from Origin,14,29732,
5136.95,µm,Spot,Distance from Origin,14,29769,
5286.78,µm,Spot,Distance from Origin,14,29787,
5125.38,µm,Spot,Distance from Origin,14,29794,
5161.8,µm,Spot,Distance from Origin,14,29846,
5197.77,µm,Spot,Distance from Origin,14,29891,
5225.45,µm,Spot,Distance from Origin,14,29895,
5226.64,µm,Spot,Distance from Origin,14,29905,
5234.29,µm,Spot,Distance from Origin,14,29914,
5253.22,µm,Spot,Distance from Origin,14,29916,
5255.16,µm,Spot,Distance from Origin,14,29920,
5263.21,µm,Spot,Distance from Origin,14,29923,
5233.48,µm,Spot,Distance from Origin,14,29932,
5276.85,µm,Spot,Distance from Origin,14,29938,
5161.58,µm,Spot,Distance from Origin,14,29988,
5163.06,µm,Spot,Distance from Origin,14,29991,
5164.01,µm,Spot,Distance from Origin,14,29997,
5150.25,µm,Spot,Distance from Origin,14,29998,
5148.89,µm,Spot,Distance from Origin,14,29999,
5190.74,µm,Spot,Distance from Origin,14,30014,
5156.9,µm,Spot,Distance from Origin,14,30015,
5167.45,µm,Spot,Distance from Origin,14,30020,
5167.62,µm,Spot,Distance from Origin,14,30028,
5176.19,µm,Spot,Distance from Origin,14,30032,
5188.97,µm,Spot,Distance from Origin,14,30037,
5180.35,µm,Spot,Distance from Origin,14,30039,
5170.35,µm,Spot,Distance from Origin,14,30041,
5165.55,µm,Spot,Distance from Origin,14,30042,
5172.77,µm,Spot,Distance from Origin,14,30045,
5219.62,µm,Spot,Distance from Origin,14,30062,
5212.56,µm,Spot,Distance from Origin,14,30063,
5209.82,µm,Spot,Distance from Origin,14,30064,
5228.77,µm,Spot,Distance from Origin,14,30077,
5226.04,µm,Spot,Distance from Origin,14,30083,
5239.31,µm,Spot,Distance from Origin,14,30099,
5261.67,µm,Spot,Distance from Origin,14,30103,
5267.29,µm,Spot,Distance from Origin,14,30106,
5271.61,µm,Spot,Distance from Origin,14,30107,
5223.26,µm,Spot,Distance from Origin,14,30109,
5240.81,µm,Spot,Distance from Origin,14,30110,
5265.99,µm,Spot,Distance from Origin,14,30111,
5245.6,µm,Spot,Distance from Origin,14,30113,
5261.3,µm,Spot,Distance from Origin,14,30115,
5248.13,µm,Spot,Distance from Origin,14,30124,
5235.35,µm,Spot,Distance from Origin,14,30125,
5258.64,µm,Spot,Distance from Origin,14,30130,
5279.98,µm,Spot,Distance from Origin,14,30144,
5276.1,µm,Spot,Distance from Origin,14,30146,
5282.24,µm,Spot,Distance from Origin,14,30153,
5296.95,µm,Spot,Distance from Origin,14,30155,
5158.82,µm,Spot,Distance from Origin,14,30173,
5132.18,µm,Spot,Distance from Origin,14,30182,
5131.8,µm,Spot,Distance from Origin,14,30185,
5129.46,µm,Spot,Distance from Origin,14,30188,
5135.34,µm,Spot,Distance from Origin,14,30189,
5158.73,µm,Spot,Distance from Origin,14,30193,
5163.06,µm,Spot,Distance from Origin,14,30196,
5127.21,µm,Spot,Distance from Origin,14,30200,
5166.49,µm,Spot,Distance from Origin,14,30202,
5164.03,µm,Spot,Distance from Origin,14,30213,
5148.26,µm,Spot,Distance from Origin,14,30214,
5179.97,µm,Spot,Distance from Origin,14,30217,
5184.86,µm,Spot,Distance from Origin,14,30218,
5164.65,µm,Spot,Distance from Origin,14,30223,
5187.8,µm,Spot,Distance from Origin,14,30242,
5186.75,µm,Spot,Distance from Origin,14,30244,
5230.95,µm,Spot,Distance from Origin,14,30264,
5224.59,µm,Spot,Distance from Origin,14,30282,
5239.39,µm,Spot,Distance from Origin,14,30294,
5255.76,µm,Spot,Distance from Origin,14,30308,
5258.24,µm,Spot,Distance from Origin,14,30309,
5270.35,µm,Spot,Distance from Origin,14,30313,
5271.19,µm,Spot,Distance from Origin,14,30315,
5266.39,µm,Spot,Distance from Origin,14,30316,
5266.73,µm,Spot,Distance from Origin,14,30317,
5248.1,µm,Spot,Distance from Origin,14,30318,
5288.06,µm,Spot,Distance from Origin,14,30321,
5267.38,µm,Spot,Distance from Origin,14,30324,
5139.49,µm,Spot,Distance from Origin,14,30332,
5145.54,µm,Spot,Distance from Origin,14,30333,
5144.93,µm,Spot,Distance from Origin,14,30334,
5143.22,µm,Spot,Distance from Origin,14,30337,
5142.63,µm,Spot,Distance from Origin,14,30338,
5150.51,µm,Spot,Distance from Origin,14,30343,
5156.97,µm,Spot,Distance from Origin,14,30346,
5143.05,µm,Spot,Distance from Origin,14,30347,
5184.42,µm,Spot,Distance from Origin,14,30353,
5188.91,µm,Spot,Distance from Origin,14,30355,
5155.73,µm,Spot,Distance from Origin,14,30357,
5172.05,µm,Spot,Distance from Origin,14,30359,
5168.37,µm,Spot,Distance from Origin,14,30364,
5234.54,µm,Spot,Distance from Origin,14,30428,
5248.98,µm,Spot,Distance from Origin,14,30435,
5279.56,µm,Spot,Distance from Origin,14,30464,
5194.31,µm,Spot,Distance from Origin,14,30491,
5166.13,µm,Spot,Distance from Origin,14,30533,
5167.72,µm,Spot,Distance from Origin,14,30537,
5175.85,µm,Spot,Distance from Origin,14,30544,
5235.23,µm,Spot,Distance from Origin,14,30574,
5268.53,µm,Spot,Distance from Origin,14,30582,
5266.41,µm,Spot,Distance from Origin,14,30595,
5158.65,µm,Spot,Distance from Origin,14,30627,
5153.27,µm,Spot,Distance from Origin,14,30630,
5171.79,µm,Spot,Distance from Origin,14,30634,
5175.22,µm,Spot,Distance from Origin,14,30637,
5165.96,µm,Spot,Distance from Origin,14,30644,
5152.41,µm,Spot,Distance from Origin,14,30647,
5156.43,µm,Spot,Distance from Origin,14,30650,
5164.53,µm,Spot,Distance from Origin,14,30653,
5157.33,µm,Spot,Distance from Origin,14,30655,
5163.04,µm,Spot,Distance from Origin,14,30656,
5197.16,µm,Spot,Distance from Origin,14,30663,
5194,µm,Spot,Distance from Origin,14,30674,
5215.1,µm,Spot,Distance from Origin,14,30681,
5184.91,µm,Spot,Distance from Origin,14,30729,
5171.08,µm,Spot,Distance from Origin,14,30732,
5175.25,µm,Spot,Distance from Origin,14,30734,
5172.47,µm,Spot,Distance from Origin,14,30736,
5168.76,µm,Spot,Distance from Origin,14,30740,
5165.68,µm,Spot,Distance from Origin,14,30741,
5172.79,µm,Spot,Distance from Origin,14,30745,
5164.25,µm,Spot,Distance from Origin,14,30751,
5167.58,µm,Spot,Distance from Origin,14,30753,
5181.43,µm,Spot,Distance from Origin,14,30756,
5191.61,µm,Spot,Distance from Origin,14,30768,
5209.35,µm,Spot,Distance from Origin,14,30778,
5246.58,µm,Spot,Distance from Origin,14,30786,
5201.09,µm,Spot,Distance from Origin,14,30823,
5182.66,µm,Spot,Distance from Origin,14,30824,
5176.69,µm,Spot,Distance from Origin,14,30825,
5190.1,µm,Spot,Distance from Origin,14,30826,
5177.34,µm,Spot,Distance from Origin,14,30828,
5197.37,µm,Spot,Distance from Origin,14,30838,
5179.8,µm,Spot,Distance from Origin,14,30839,
5177,µm,Spot,Distance from Origin,14,30849,
5183.85,µm,Spot,Distance from Origin,14,30913,
5223.01,µm,Spot,Distance from Origin,14,30917,
5186.54,µm,Spot,Distance from Origin,14,30929,
5190.11,µm,Spot,Distance from Origin,14,30930,
5315.59,µm,Spot,Distance from Origin,14,30957,
5352.25,µm,Spot,Distance from Origin,14,30965,
5310.22,µm,Spot,Distance from Origin,14,31010,
5178.58,µm,Spot,Distance from Origin,14,31026,
5193.92,µm,Spot,Distance from Origin,14,31033,
