
Distance To Nearest Neighbour
 ==================== 
Distance To Nearest Neighbour,Unit,Category,Time,ID,
29.8605,µm,Spot,11,23147,
11.925,µm,Spot,11,23154,
11.925,µm,Spot,11,23156,
41.6708,µm,Spot,11,23157,
30.8076,µm,Spot,11,23169,
15.4464,µm,Spot,11,23170,
15.4847,µm,Spot,11,23171,
29.8605,µm,Spot,11,23174,
45.4984,µm,Spot,11,23183,
48.8048,µm,Spot,11,23200,
46.0556,µm,Spot,11,23217,
15.4464,µm,Spot,11,23232,
12.7037,µm,Spot,11,23238,
27.715,µm,Spot,11,23239,
34.5505,µm,Spot,11,23251,
13.0697,µm,Spot,11,23257,
10.3118,µm,Spot,11,23261,
10.3118,µm,Spot,11,23262,
12.6275,µm,Spot,11,23271,
31.357,µm,Spot,11,23273,
18.4142,µm,Spot,11,23274,
13.0697,µm,Spot,11,23276,
29.2582,µm,Spot,11,23282,
28.5403,µm,Spot,11,23284,
17.333,µm,Spot,11,23286,
18.4142,µm,Spot,11,23288,
34.5505,µm,Spot,11,23293,
20.0236,µm,Spot,11,23333,
46.6125,µm,Spot,11,23349,
12.6275,µm,Spot,11,23354,
41.9844,µm,Spot,11,23364,
24.891,µm,Spot,11,23401,
38.9632,µm,Spot,11,23412,
32.873,µm,Spot,11,23433,
22.0707,µm,Spot,11,23453,
32.873,µm,Spot,11,23469,
12.5602,µm,Spot,11,23470,
16.6109,µm,Spot,11,23472,
24.439,µm,Spot,11,23477,
11.5091,µm,Spot,11,23478,
8.41302,µm,Spot,11,23479,
11.5091,µm,Spot,11,23483,
23.4098,µm,Spot,11,23484,
8.41302,µm,Spot,11,23485,
38.2999,µm,Spot,11,23487,
16.6109,µm,Spot,11,23490,
7.89557,µm,Spot,11,23491,
29.8386,µm,Spot,11,23492,
29.1369,µm,Spot,11,23538,
10.7416,µm,Spot,11,23551,
25.2593,µm,Spot,11,23552,
24.3219,µm,Spot,11,23569,
44.8977,µm,Spot,11,23577,
32.6651,µm,Spot,11,23578,
24.3219,µm,Spot,11,23580,
10.2963,µm,Spot,11,23582,
28.8016,µm,Spot,11,23591,
10.2963,µm,Spot,11,23593,
28.825,µm,Spot,11,23612,
24.0883,µm,Spot,11,23616,
17.1424,µm,Spot,11,23630,
17.1424,µm,Spot,11,23636,
8.12374,µm,Spot,11,23650,
10.3922,µm,Spot,11,23651,
10.9783,µm,Spot,11,23652,
32.1453,µm,Spot,11,23654,
16.3797,µm,Spot,11,23656,
10.9783,µm,Spot,11,23657,
15.6393,µm,Spot,11,23658,
8.12374,µm,Spot,11,23661,
32.8609,µm,Spot,11,23667,
19.582,µm,Spot,11,23671,
21.6819,µm,Spot,11,23682,
27.7204,µm,Spot,11,23691,
25.4882,µm,Spot,11,23695,
47.4187,µm,Spot,11,23705,
22.8306,µm,Spot,11,23726,
22.2293,µm,Spot,11,23727,
22.2293,µm,Spot,11,23728,
28.8308,µm,Spot,11,23732,
16.5982,µm,Spot,11,23742,
10.7416,µm,Spot,11,23756,
18.8968,µm,Spot,11,23757,
24.953,µm,Spot,11,23760,
26.4079,µm,Spot,11,23765,
41.6102,µm,Spot,11,23802,
29.2481,µm,Spot,11,23808,
48.9018,µm,Spot,11,23822,
18.4962,µm,Spot,11,23837,
22.5819,µm,Spot,11,23838,
18.4962,µm,Spot,11,23840,
17.5282,µm,Spot,11,23841,
21.6819,µm,Spot,11,23843,
19.1236,µm,Spot,11,23844,
15.6393,µm,Spot,11,23845,
29.7147,µm,Spot,11,23853,
25.0476,µm,Spot,11,23857,
12.205,µm,Spot,11,23859,
18.2752,µm,Spot,11,23861,
8.3104,µm,Spot,11,23871,
36.3076,µm,Spot,11,23882,
8.3104,µm,Spot,11,23883,
34.4939,µm,Spot,11,23885,
22.1693,µm,Spot,11,23902,
27.715,µm,Spot,11,23949,
12.7037,µm,Spot,11,23960,
30.19,µm,Spot,11,23978,
20.317,µm,Spot,11,24005,
10.1771,µm,Spot,11,24045,
9.9886,µm,Spot,11,24048,
9.9886,µm,Spot,11,24052,
22.0707,µm,Spot,11,24063,
7.89557,µm,Spot,11,24091,
34.5604,µm,Spot,11,24101,
48.1922,µm,Spot,11,24120,
30.6701,µm,Spot,11,24123,
25.2593,µm,Spot,11,24131,
44.072,µm,Spot,11,24138,
32.1793,µm,Spot,11,24144,
19.4167,µm,Spot,11,24148,
8.72686,µm,Spot,11,24153,
26.118,µm,Spot,11,24159,
8.32658,µm,Spot,11,24160,
8.32658,µm,Spot,11,24161,
45.0206,µm,Spot,11,24165,
13.8932,µm,Spot,11,24166,
32.6651,µm,Spot,11,24175,
35.5147,µm,Spot,11,24188,
19.4167,µm,Spot,11,24231,
11.7831,µm,Spot,11,24242,
19.4059,µm,Spot,11,24244,
11.7831,µm,Spot,11,24245,
29.9779,µm,Spot,11,24252,
19.9556,µm,Spot,11,24254,
21.5717,µm,Spot,11,24258,
19.9556,µm,Spot,11,24261,
16.5982,µm,Spot,11,24269,
29.9946,µm,Spot,11,24281,
38.175,µm,Spot,11,24285,
33.2042,µm,Spot,11,24313,
41.5207,µm,Spot,11,24314,
41.176,µm,Spot,11,24315,
33.2042,µm,Spot,11,24322,
43.4155,µm,Spot,11,24324,
43.5062,µm,Spot,11,24330,
54.9723,µm,Spot,11,24398,
10.9085,µm,Spot,11,24414,
10.9085,µm,Spot,11,24416,
57.7604,µm,Spot,11,24440,
30.6701,µm,Spot,11,24451,
21.5717,µm,Spot,11,24497,
68.369,µm,Spot,12,24763,
28.6487,µm,Spot,12,24800,
27.1406,µm,Spot,12,24803,
38.167,µm,Spot,12,24840,
19.9954,µm,Spot,12,24856,
22.5227,µm,Spot,12,24875,
29.7467,µm,Spot,12,24890,
33.749,µm,Spot,12,24912,
26.0136,µm,Spot,12,24934,
25.8407,µm,Spot,12,24951,
36.5223,µm,Spot,12,24956,
25.4247,µm,Spot,12,24962,
33.1948,µm,Spot,12,24964,
36.8176,µm,Spot,12,24968,
28.2719,µm,Spot,12,24978,
25.4247,µm,Spot,12,24979,
20.8336,µm,Spot,12,24980,
20.8336,µm,Spot,12,24989,
23.0567,µm,Spot,12,24998,
37.3733,µm,Spot,12,25047,
18.98,µm,Spot,12,25051,
39.3531,µm,Spot,12,25055,
18.98,µm,Spot,12,25059,
17.8351,µm,Spot,12,25062,
29.4519,µm,Spot,12,25063,
32.9153,µm,Spot,12,25064,
17.8351,µm,Spot,12,25067,
27.4808,µm,Spot,12,25074,
20.1439,µm,Spot,12,25099,
16.3975,µm,Spot,12,25105,
12.252,µm,Spot,12,25106,
12.252,µm,Spot,12,25107,
16.3975,µm,Spot,12,25108,
24.0698,µm,Spot,12,25116,
23.1947,µm,Spot,12,25117,
99.7475,µm,Spot,12,25127,
32.7858,µm,Spot,12,25174,
17.1277,µm,Spot,12,25175,
17.1277,µm,Spot,12,25179,
32.7858,µm,Spot,12,25181,
7.53385,µm,Spot,12,25184,
7.53385,µm,Spot,12,25185,
29.0494,µm,Spot,12,25186,
32.8712,µm,Spot,12,25196,
31.4864,µm,Spot,12,25199,
19.4742,µm,Spot,12,25202,
12.8558,µm,Spot,12,25203,
13.781,µm,Spot,12,25204,
30.0053,µm,Spot,12,25205,
39.012,µm,Spot,12,25209,
27.8984,µm,Spot,12,25214,
23.3444,µm,Spot,12,25220,
33.3789,µm,Spot,12,25224,
29.2558,µm,Spot,12,25226,
33.3789,µm,Spot,12,25247,
11.9113,µm,Spot,12,25249,
11.9113,µm,Spot,12,25250,
23.3444,µm,Spot,12,25251,
16.0048,µm,Spot,12,25275,
11.546,µm,Spot,12,25291,
11.546,µm,Spot,12,25292,
18.6351,µm,Spot,12,25308,
22.4545,µm,Spot,12,25313,
25.6035,µm,Spot,12,25314,
13.0087,µm,Spot,12,25317,
13.7588,µm,Spot,12,25331,
19.6673,µm,Spot,12,25333,
13.7588,µm,Spot,12,25336,
15.619,µm,Spot,12,25337,
16.0048,µm,Spot,12,25345,
22.4718,µm,Spot,12,25346,
19.9203,µm,Spot,12,25348,
13.0087,µm,Spot,12,25349,
27.3592,µm,Spot,12,25359,
15.4186,µm,Spot,12,25361,
26.7415,µm,Spot,12,25362,
19.9203,µm,Spot,12,25366,
33.1605,µm,Spot,12,25371,
22.4718,µm,Spot,12,25398,
38.113,µm,Spot,12,25401,
20.8905,µm,Spot,12,25408,
45.4347,µm,Spot,12,25424,
18.5819,µm,Spot,12,25430,
15.619,µm,Spot,12,25432,
60.1068,µm,Spot,12,25437,
25.6036,µm,Spot,12,25478,
39.9497,µm,Spot,12,25493,
26.8465,µm,Spot,12,25511,
25.6036,µm,Spot,12,25532,
58.5242,µm,Spot,12,25535,
9.21062,µm,Spot,12,25548,
15.7139,µm,Spot,12,25555,
9.21062,µm,Spot,12,25559,
24.2276,µm,Spot,12,25563,
17.2597,µm,Spot,12,25565,
21.4984,µm,Spot,12,25568,
8.72828,µm,Spot,12,25569,
8.72828,µm,Spot,12,25574,
49.1252,µm,Spot,12,25577,
27.1475,µm,Spot,12,25579,
34.4563,µm,Spot,12,25589,
28.1908,µm,Spot,12,25634,
18.0701,µm,Spot,12,25638,
11.6638,µm,Spot,12,25647,
18.0701,µm,Spot,12,25650,
31.2234,µm,Spot,12,25658,
12.9567,µm,Spot,12,25666,
16.1432,µm,Spot,12,25667,
15.6366,µm,Spot,12,25669,
11.9641,µm,Spot,12,25676,
33.0316,µm,Spot,12,25678,
16.321,µm,Spot,12,25682,
10.5632,µm,Spot,12,25685,
10.7205,µm,Spot,12,25689,
10.7205,µm,Spot,12,25694,
11.9641,µm,Spot,12,25695,
10.5632,µm,Spot,12,25696,
12.145,µm,Spot,12,25700,
16.1432,µm,Spot,12,25714,
22.5227,µm,Spot,12,25718,
17.9452,µm,Spot,12,25735,
17.9452,µm,Spot,12,25744,
11.0433,µm,Spot,12,25757,
12.5685,µm,Spot,12,25758,
18.4414,µm,Spot,12,25760,
11.0433,µm,Spot,12,25762,
12.5685,µm,Spot,12,25763,
17.0873,µm,Spot,12,25765,
16.5384,µm,Spot,12,25767,
17.7046,µm,Spot,12,25776,
35.767,µm,Spot,12,25779,
18.4414,µm,Spot,12,25780,
33.749,µm,Spot,12,25789,
27.9158,µm,Spot,12,25799,
24.1061,µm,Spot,12,25804,
34.1709,µm,Spot,12,25811,
34.4563,µm,Spot,12,25820,
24.2837,µm,Spot,12,25832,
28.6836,µm,Spot,12,25834,
24.2837,µm,Spot,12,25838,
28.4126,µm,Spot,12,25841,
25.8407,µm,Spot,12,25842,
19.5247,µm,Spot,12,25844,
15.4034,µm,Spot,12,25855,
19.8058,µm,Spot,12,25862,
19.6551,µm,Spot,12,25863,
11.6638,µm,Spot,12,25865,
23.5251,µm,Spot,12,25869,
25.7159,µm,Spot,12,25874,
23.0567,µm,Spot,12,25885,
19.6769,µm,Spot,12,25896,
19.6769,µm,Spot,12,25897,
26.4533,µm,Spot,12,25904,
30.0431,µm,Spot,12,25915,
35.342,µm,Spot,12,25932,
15.367,µm,Spot,12,25955,
15.4013,µm,Spot,12,25956,
8.02453,µm,Spot,12,25958,
8.02453,µm,Spot,12,25960,
16.0841,µm,Spot,12,25962,
15.367,µm,Spot,12,25964,
16.0841,µm,Spot,12,25965,
24.8491,µm,Spot,12,25971,
29.0742,µm,Spot,12,25973,
16.4922,µm,Spot,12,25980,
16.4922,µm,Spot,12,25981,
12.8558,µm,Spot,12,25983,
7.49671,µm,Spot,12,25991,
19.4742,µm,Spot,12,25994,
17.4206,µm,Spot,12,25997,
7.49671,µm,Spot,12,26000,
18.9586,µm,Spot,12,26004,
36.2431,µm,Spot,12,26005,
36.035,µm,Spot,12,26007,
22.4545,µm,Spot,12,26029,
25.6035,µm,Spot,12,26080,
27.2603,µm,Spot,12,26143,
21.4011,µm,Spot,12,26145,
10.4661,µm,Spot,12,26182,
10.4661,µm,Spot,12,26189,
11.411,µm,Spot,12,26223,
37.6393,µm,Spot,12,26225,
11.411,µm,Spot,12,26229,
34.1088,µm,Spot,12,26239,
49.7844,µm,Spot,12,26254,
30.699,µm,Spot,12,26256,
22.5798,µm,Spot,12,26265,
34.1155,µm,Spot,12,26269,
32.6306,µm,Spot,12,26274,
28.9382,µm,Spot,12,26279,
11.6075,µm,Spot,12,26287,
11.2331,µm,Spot,12,26288,
13.448,µm,Spot,12,26289,
11.6075,µm,Spot,12,26290,
11.2331,µm,Spot,12,26294,
27.6129,µm,Spot,12,26295,
10.4842,µm,Spot,12,26297,
10.4842,µm,Spot,12,26299,
12.9739,µm,Spot,12,26300,
33.0316,µm,Spot,12,26305,
34.9545,µm,Spot,12,26318,
41.6546,µm,Spot,12,26325,
12.4509,µm,Spot,12,26372,
12.4509,µm,Spot,12,26373,
19.4326,µm,Spot,12,26377,
17.0697,µm,Spot,12,26385,
17.0697,µm,Spot,12,26386,
20.3946,µm,Spot,12,26391,
23.8117,µm,Spot,12,26395,
20.92,µm,Spot,12,26397,
20.3946,µm,Spot,12,26399,
15.4034,µm,Spot,12,26404,
30.3271,µm,Spot,12,26426,
38.0984,µm,Spot,12,26431,
31.1415,µm,Spot,12,26471,
17.4206,µm,Spot,12,26474,
29.3802,µm,Spot,12,26475,
42.4418,µm,Spot,12,26482,
33.129,µm,Spot,12,26484,
28.6737,µm,Spot,12,26489,
44.0373,µm,Spot,12,26572,
26.3232,µm,Spot,12,26589,
56.5321,µm,Spot,12,26619,
30.699,µm,Spot,12,26629,
46.7091,µm,Spot,12,26677,
20.92,µm,Spot,12,26696,
125.364,µm,Spot,13,27030,
69.0503,µm,Spot,13,27041,
26.6939,µm,Spot,13,27078,
20.3712,µm,Spot,13,27112,
21.5564,µm,Spot,13,27139,
16.5465,µm,Spot,13,27166,
29.8519,µm,Spot,13,27167,
27.909,µm,Spot,13,27203,
25.9995,µm,Spot,13,27206,
36.1563,µm,Spot,13,27209,
37.5388,µm,Spot,13,27221,
27.8518,µm,Spot,13,27234,
37.5388,µm,Spot,13,27235,
21.5635,µm,Spot,13,27238,
21.5635,µm,Spot,13,27244,
26.625,µm,Spot,13,27254,
43.3927,µm,Spot,13,27296,
18.9304,µm,Spot,13,27305,
41.4204,µm,Spot,13,27311,
18.9304,µm,Spot,13,27312,
16.8368,µm,Spot,13,27314,
28.3432,µm,Spot,13,27316,
16.8368,µm,Spot,13,27317,
29.2944,µm,Spot,13,27322,
16.3915,µm,Spot,13,27347,
15.1893,µm,Spot,13,27350,
15.1893,µm,Spot,13,27352,
12.2646,µm,Spot,13,27353,
12.2646,µm,Spot,13,27362,
23.5878,µm,Spot,13,27363,
22.8992,µm,Spot,13,27365,
101.996,µm,Spot,13,27370,
27.1067,µm,Spot,13,27412,
33.2781,µm,Spot,13,27414,
32.2331,µm,Spot,13,27420,
17.3923,µm,Spot,13,27421,
17.3923,µm,Spot,13,27424,
22.3621,µm,Spot,13,27425,
32.946,µm,Spot,13,27433,
32.946,µm,Spot,13,27434,
30.4643,µm,Spot,13,27435,
12.5968,µm,Spot,13,27439,
12.5968,µm,Spot,13,27440,
21.3066,µm,Spot,13,27441,
37.1545,µm,Spot,13,27445,
34.3361,µm,Spot,13,27457,
9.43852,µm,Spot,13,27459,
9.43852,µm,Spot,13,27462,
11.5605,µm,Spot,13,27484,
11.5605,µm,Spot,13,27485,
19.131,µm,Spot,13,27507,
55.1756,µm,Spot,13,27521,
14.7757,µm,Spot,13,27539,
31.8368,µm,Spot,13,27547,
17.3176,µm,Spot,13,27561,
15.517,µm,Spot,13,27562,
18.9798,µm,Spot,13,27563,
15.9664,µm,Spot,13,27566,
22.3241,µm,Spot,13,27569,
31.8879,µm,Spot,13,27571,
19.131,µm,Spot,13,27575,
18.2131,µm,Spot,13,27576,
22.3241,µm,Spot,13,27582,
28.8577,µm,Spot,13,27584,
15.517,µm,Spot,13,27585,
26.6166,µm,Spot,13,27587,
18.2131,µm,Spot,13,27589,
31.8368,µm,Spot,13,27592,
41.4469,µm,Spot,13,27622,
28.7812,µm,Spot,13,27632,
46.5638,µm,Spot,13,27647,
17.3176,µm,Spot,13,27650,
15.9664,µm,Spot,13,27651,
25.3158,µm,Spot,13,27704,
43.5461,µm,Spot,13,27713,
25.3158,µm,Spot,13,27748,
31.1498,µm,Spot,13,27751,
8.90417,µm,Spot,13,27769,
19.4423,µm,Spot,13,27773,
33.2757,µm,Spot,13,27777,
8.90417,µm,Spot,13,27779,
10.6513,µm,Spot,13,27780,
16.8435,µm,Spot,13,27782,
9.82622,µm,Spot,13,27784,
7.52415,µm,Spot,13,27785,
20.8154,µm,Spot,13,27789,
9.82622,µm,Spot,13,27790,
7.52415,µm,Spot,13,27791,
11.2765,µm,Spot,13,27794,
12.6522,µm,Spot,13,27795,
22.0491,µm,Spot,13,27814,
28.5721,µm,Spot,13,27846,
19.099,µm,Spot,13,27849,
10.8485,µm,Spot,13,27856,
10.8485,µm,Spot,13,27857,
12.214,µm,Spot,13,27870,
13.0065,µm,Spot,13,27873,
12.214,µm,Spot,13,27874,
19.5388,µm,Spot,13,27875,
34.3073,µm,Spot,13,27879,
22.2186,µm,Spot,13,27884,
10.1805,µm,Spot,13,27887,
11.15,µm,Spot,13,27897,
11.15,µm,Spot,13,27898,
10.1805,µm,Spot,13,27899,
19.5388,µm,Spot,13,27900,
14.8356,µm,Spot,13,27905,
10.2456,µm,Spot,13,27907,
27.7524,µm,Spot,13,27925,
27.4661,µm,Spot,13,27928,
21.5564,µm,Spot,13,27929,
17.3404,µm,Spot,13,27937,
17.3404,µm,Spot,13,27948,
16.5465,µm,Spot,13,27954,
12.0894,µm,Spot,13,27962,
11.9215,µm,Spot,13,27963,
16.4918,µm,Spot,13,27964,
12.0894,µm,Spot,13,27966,
11.9215,µm,Spot,13,27967,
17.0078,µm,Spot,13,27968,
16.061,µm,Spot,13,27970,
11.6184,µm,Spot,13,27971,
18.0562,µm,Spot,13,27973,
33.7853,µm,Spot,13,27980,
17.0078,µm,Spot,13,27981,
11.6184,µm,Spot,13,27988,
32.1317,µm,Spot,13,27996,
24.3426,µm,Spot,13,28001,
34.0383,µm,Spot,13,28009,
41.5102,µm,Spot,13,28011,
18.6475,µm,Spot,13,28028,
30.2562,µm,Spot,13,28035,
24.9232,µm,Spot,13,28038,
24.9232,µm,Spot,13,28040,
25.9995,µm,Spot,13,28043,
26.0721,µm,Spot,13,28044,
18.6729,µm,Spot,13,28045,
18.6475,µm,Spot,13,28047,
16.2704,µm,Spot,13,28056,
17.006,µm,Spot,13,28067,
19.0636,µm,Spot,13,28068,
22.7447,µm,Spot,13,28070,
20.2769,µm,Spot,13,28077,
18.7025,µm,Spot,13,28094,
18.7025,µm,Spot,13,28095,
26.625,µm,Spot,13,28096,
25.8934,µm,Spot,13,28102,
33.3923,µm,Spot,13,28113,
35.2106,µm,Spot,13,28135,
22.5232,µm,Spot,13,28154,
14.1705,µm,Spot,13,28155,
16.3915,µm,Spot,13,28160,
17.4382,µm,Spot,13,28161,
18.2679,µm,Spot,13,28162,
14.1705,µm,Spot,13,28163,
17.6473,µm,Spot,13,28166,
25.2683,µm,Spot,13,28168,
27.5814,µm,Spot,13,28170,
12.7972,µm,Spot,13,28175,
13.4201,µm,Spot,13,28176,
12.7972,µm,Spot,13,28177,
27.1067,µm,Spot,13,28178,
12.388,µm,Spot,13,28181,
23.0973,µm,Spot,13,28182,
17.0012,µm,Spot,13,28189,
19.0904,µm,Spot,13,28193,
32.6661,µm,Spot,13,28195,
33.2383,µm,Spot,13,28197,
12.388,µm,Spot,13,28202,
34.3361,µm,Spot,13,28214,
30.6411,µm,Spot,13,28263,
25.3807,µm,Spot,13,28264,
25.3807,µm,Spot,13,28271,
24.4187,µm,Spot,13,28326,
18.6064,µm,Spot,13,28327,
26.3037,µm,Spot,13,28361,
31.1498,µm,Spot,13,28387,
12.1495,µm,Spot,13,28405,
36.2131,µm,Spot,13,28406,
12.1495,µm,Spot,13,28418,
12.6522,µm,Spot,13,28421,
33.9399,µm,Spot,13,28428,
22.0491,µm,Spot,13,28446,
19.099,µm,Spot,13,28459,
22.5924,µm,Spot,13,28465,
26.1492,µm,Spot,13,28468,
35.5628,µm,Spot,13,28473,
29.2407,µm,Spot,13,28478,
10.0381,µm,Spot,13,28486,
12.3952,µm,Spot,13,28488,
25.4011,µm,Spot,13,28493,
13.3857,µm,Spot,13,28494,
10.0381,µm,Spot,13,28495,
41.5295,µm,Spot,13,28498,
12.3952,µm,Spot,13,28499,
34.3073,µm,Spot,13,28505,
34.7845,µm,Spot,13,28514,
37.3362,µm,Spot,13,28519,
10.4683,µm,Spot,13,28561,
11.6065,µm,Spot,13,28569,
19.0636,µm,Spot,13,28572,
11.6065,µm,Spot,13,28574,
10.4683,µm,Spot,13,28577,
21.2427,µm,Spot,13,28580,
21.2427,µm,Spot,13,28581,
31.7155,µm,Spot,13,28582,
16.0512,µm,Spot,13,28584,
21.5444,µm,Spot,13,28585,
19.3485,µm,Spot,13,28588,
19.3485,µm,Spot,13,28589,
16.0512,µm,Spot,13,28593,
20.8261,µm,Spot,13,28595,
22.694,µm,Spot,13,28612,
39.3953,µm,Spot,13,28615,
16.45,µm,Spot,13,28652,
29.0049,µm,Spot,13,28653,
38.8386,µm,Spot,13,28654,
17.0012,µm,Spot,13,28655,
33.1562,µm,Spot,13,28664,
38.408,µm,Spot,13,28667,
30.5362,µm,Spot,13,28672,
44.5969,µm,Spot,13,28731,
26.3037,µm,Spot,13,28745,
55.9159,µm,Spot,13,28777,
49.5505,µm,Spot,13,28788,
44.6158,µm,Spot,13,28831,
66.1909,µm,Spot,13,28975,
26.7262,µm,Spot,14,29158,
26.7262,µm,Spot,14,29160,
42.2208,µm,Spot,14,29209,
26.526,µm,Spot,14,29210,
24.0539,µm,Spot,14,29260,
21.3516,µm,Spot,14,29274,
21.8873,µm,Spot,14,29280,
16.8303,µm,Spot,14,29289,
16.7619,µm,Spot,14,29308,
44.7751,µm,Spot,14,29309,
32.0257,µm,Spot,14,29310,
42.2426,µm,Spot,14,29354,
36.597,µm,Spot,14,29362,
28.8981,µm,Spot,14,29376,
36.597,µm,Spot,14,29377,
22.0529,µm,Spot,14,29382,
22.0529,µm,Spot,14,29385,
28.8981,µm,Spot,14,29398,
42.4526,µm,Spot,14,29439,
43.2724,µm,Spot,14,29447,
23.5097,µm,Spot,14,29450,
13.8113,µm,Spot,14,29452,
13.8113,µm,Spot,14,29455,
28.5065,µm,Spot,14,29456,
28.018,µm,Spot,14,29462,
12.8613,µm,Spot,14,29484,
22.3238,µm,Spot,14,29487,
14.1514,µm,Spot,14,29490,
12.687,µm,Spot,14,29494,
12.8613,µm,Spot,14,29495,
12.687,µm,Spot,14,29496,
23.4216,µm,Spot,14,29497,
23.4373,µm,Spot,14,29502,
44.0903,µm,Spot,14,29553,
33.3193,µm,Spot,14,29559,
27.6173,µm,Spot,14,29566,
33.704,µm,Spot,14,29581,
31.2581,µm,Spot,14,29582,
31.6643,µm,Spot,14,29586,
30.349,µm,Spot,14,29598,
24.361,µm,Spot,14,29602,
9.48063,µm,Spot,14,29603,
9.48063,µm,Spot,14,29604,
44.5041,µm,Spot,14,29611,
13.9171,µm,Spot,14,29625,
13.9171,µm,Spot,14,29626,
24.361,µm,Spot,14,29628,
14.7808,µm,Spot,14,29631,
22.363,µm,Spot,14,29648,
12.3626,µm,Spot,14,29663,
12.3626,µm,Spot,14,29664,
9.85807,µm,Spot,14,29685,
20.1124,µm,Spot,14,29690,
13.7398,µm,Spot,14,29695,
8.57996,µm,Spot,14,29696,
20.1124,µm,Spot,14,29698,
11.013,µm,Spot,14,29699,
8.57996,µm,Spot,14,29700,
13.7044,µm,Spot,14,29703,
9.82791,µm,Spot,14,29704,
9.82791,µm,Spot,14,29705,
11.013,µm,Spot,14,29706,
16.1334,µm,Spot,14,29707,
13.703,µm,Spot,14,29709,
13.9478,µm,Spot,14,29710,
16.3156,µm,Spot,14,29712,
9.85807,µm,Spot,14,29714,
21.7256,µm,Spot,14,29718,
21.7669,µm,Spot,14,29719,
16.1334,µm,Spot,14,29726,
25.2729,µm,Spot,14,29728,
28.279,µm,Spot,14,29729,
13.7044,µm,Spot,14,29730,
16.3156,µm,Spot,14,29732,
27.6173,µm,Spot,14,29769,
15.7916,µm,Spot,14,29787,
63.0538,µm,Spot,14,29794,
41.716,µm,Spot,14,29846,
36.4221,µm,Spot,14,29891,
39.7665,µm,Spot,14,29895,
7.8051,µm,Spot,14,29905,
7.8051,µm,Spot,14,29914,
15.2442,µm,Spot,14,29916,
16.8357,µm,Spot,14,29920,
15.2442,µm,Spot,14,29923,
8.51178,µm,Spot,14,29932,
34.3514,µm,Spot,14,29938,
17.649,µm,Spot,14,29988,
10.8746,µm,Spot,14,29991,
17.649,µm,Spot,14,29997,
11.1483,µm,Spot,14,29998,
11.1483,µm,Spot,14,29999,
49.53,µm,Spot,14,30014,
15.2476,µm,Spot,14,30015,
21.0596,µm,Spot,14,30020,
11.7893,µm,Spot,14,30028,
32.8363,µm,Spot,14,30032,
40.9563,µm,Spot,14,30037,
21.0596,µm,Spot,14,30039,
11.7893,µm,Spot,14,30041,
10.8746,µm,Spot,14,30042,
12.1518,µm,Spot,14,30045,
28.1597,µm,Spot,14,30062,
21.3516,µm,Spot,14,30063,
24.8729,µm,Spot,14,30064,
16.8319,µm,Spot,14,30077,
16.8319,µm,Spot,14,30083,
10.8364,µm,Spot,14,30099,
16.0423,µm,Spot,14,30103,
12.8765,µm,Spot,14,30106,
12.8765,µm,Spot,14,30107,
18.5598,µm,Spot,14,30109,
10.8364,µm,Spot,14,30110,
14.105,µm,Spot,14,30111,
15.1572,µm,Spot,14,30113,
23.3374,µm,Spot,14,30115,
22.0542,µm,Spot,14,30124,
18.5598,µm,Spot,14,30125,
22.5282,µm,Spot,14,30130,
24.4536,µm,Spot,14,30144,
11.0358,µm,Spot,14,30146,
11.0358,µm,Spot,14,30153,
62.0714,µm,Spot,14,30155,
18.3916,µm,Spot,14,30173,
22.9121,µm,Spot,14,30182,
21.793,µm,Spot,14,30185,
21.3859,µm,Spot,14,30188,
21.3859,µm,Spot,14,30189,
19.0282,µm,Spot,14,30193,
18.3916,µm,Spot,14,30196,
31.085,µm,Spot,14,30200,
19.0282,µm,Spot,14,30202,
19.8641,µm,Spot,14,30213,
21.793,µm,Spot,14,30214,
15.1352,µm,Spot,14,30217,
9.3393,µm,Spot,14,30218,
21.0648,µm,Spot,14,30223,
18.8278,µm,Spot,14,30242,
18.8278,µm,Spot,14,30244,
39.065,µm,Spot,14,30264,
35.7681,µm,Spot,14,30282,
20.295,µm,Spot,14,30294,
7.90854,µm,Spot,14,30308,
7.90854,µm,Spot,14,30309,
21.7266,µm,Spot,14,30313,
18.0824,µm,Spot,14,30315,
18.543,µm,Spot,14,30316,
14.9064,µm,Spot,14,30317,
22.5282,µm,Spot,14,30318,
23.4683,µm,Spot,14,30321,
27.3826,µm,Spot,14,30324,
12.7791,µm,Spot,14,30332,
14.2993,µm,Spot,14,30333,
12.7791,µm,Spot,14,30334,
13.2984,µm,Spot,14,30337,
13.7089,µm,Spot,14,30338,
13.2984,µm,Spot,14,30343,
13.4177,µm,Spot,14,30346,
21.8094,µm,Spot,14,30347,
33.3193,µm,Spot,14,30353,
14.8239,µm,Spot,14,30355,
20.1837,µm,Spot,14,30357,
31.2244,µm,Spot,14,30359,
13.4177,µm,Spot,14,30364,
25.74,µm,Spot,14,30428,
25.74,µm,Spot,14,30435,
32.1888,µm,Spot,14,30464,
20.726,µm,Spot,14,30491,
12.2933,µm,Spot,14,30533,
9.16637,µm,Spot,14,30537,
9.16637,µm,Spot,14,30544,
8.51178,µm,Spot,14,30574,
29.0602,µm,Spot,14,30582,
34.3062,µm,Spot,14,30595,
22.3954,µm,Spot,14,30627,
26.3847,µm,Spot,14,30630,
