
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
25.1302,µm,Spot,Image 1,4,8723,
102.825,µm,Spot,Image 1,4,8726,
23.8564,µm,Spot,Image 1,4,8727,
116.281,µm,Spot,Image 1,4,8730,
27.5988,µm,Spot,Image 1,4,8733,
98.642,µm,Spot,Image 1,4,8737,
76.717,µm,Spot,Image 1,4,8738,
30.9591,µm,Spot,Image 1,4,8745,
65.7767,µm,Spot,Image 1,4,8747,
118.941,µm,Spot,Image 1,4,8748,
22.3674,µm,Spot,Image 1,4,8749,
161.784,µm,Spot,Image 1,4,8755,
154.637,µm,Spot,Image 1,4,8768,
168.056,µm,Spot,Image 1,4,8774,
170.041,µm,Spot,Image 1,4,8775,
133.554,µm,Spot,Image 1,4,8784,
145.571,µm,Spot,Image 1,4,8795,
123.607,µm,Spot,Image 1,4,8800,
191.099,µm,Spot,Image 1,4,8830,
211.022,µm,Spot,Image 1,4,8833,
163.507,µm,Spot,Image 1,4,8834,
177.902,µm,Spot,Image 1,4,8837,
163.435,µm,Spot,Image 1,4,8841,
131.737,µm,Spot,Image 1,4,8843,
168.562,µm,Spot,Image 1,4,8847,
42.4364,µm,Spot,Image 1,4,8855,
51.8109,µm,Spot,Image 1,4,8857,
32.3687,µm,Spot,Image 1,4,8860,
27.1689,µm,Spot,Image 1,4,8869,
28.9922,µm,Spot,Image 1,4,8870,
14.6796,µm,Spot,Image 1,4,8872,
61.4562,µm,Spot,Image 1,4,8875,
72.7459,µm,Spot,Image 1,4,8876,
62.4137,µm,Spot,Image 1,4,8885,
32.1746,µm,Spot,Image 1,4,8887,
30.4478,µm,Spot,Image 1,4,8896,
30.9908,µm,Spot,Image 1,4,8899,
65.0831,µm,Spot,Image 1,4,8902,
13.4068,µm,Spot,Image 1,4,8908,
95.6179,µm,Spot,Image 1,4,8964,
84.5799,µm,Spot,Image 1,4,8980,
40.9628,µm,Spot,Image 1,4,9019,
44.9802,µm,Spot,Image 1,4,9028,
49.9947,µm,Spot,Image 1,4,9037,
73.9744,µm,Spot,Image 1,4,9060,
94.1042,µm,Spot,Image 1,4,9063,
28.7013,µm,Spot,Image 1,4,9065,
64.4396,µm,Spot,Image 1,4,9066,
28.9038,µm,Spot,Image 1,4,9072,
110.131,µm,Spot,Image 1,4,9077,
48.3021,µm,Spot,Image 1,4,9089,
74.4558,µm,Spot,Image 1,4,9090,
19.9017,µm,Spot,Image 1,4,9092,
22.5932,µm,Spot,Image 1,4,9093,
57.7448,µm,Spot,Image 1,4,9095,
82.3196,µm,Spot,Image 1,4,9098,
32.7567,µm,Spot,Image 1,4,9101,
37.0497,µm,Spot,Image 1,4,9102,
111.996,µm,Spot,Image 1,4,9103,
15.7469,µm,Spot,Image 1,4,9128,
31.1267,µm,Spot,Image 1,4,9129,
93.0186,µm,Spot,Image 1,4,9133,
21.0958,µm,Spot,Image 1,4,9140,
30.0356,µm,Spot,Image 1,4,9152,
71.2802,µm,Spot,Image 1,4,9155,
72.1232,µm,Spot,Image 1,4,9156,
100.392,µm,Spot,Image 1,4,9162,
41.9553,µm,Spot,Image 1,4,9167,
88.5552,µm,Spot,Image 1,4,9171,
42.7888,µm,Spot,Image 1,4,9172,
46.7335,µm,Spot,Image 1,4,9174,
103.494,µm,Spot,Image 1,4,9176,
76.0125,µm,Spot,Image 1,4,9179,
82.4198,µm,Spot,Image 1,4,9181,
39.618,µm,Spot,Image 1,4,9183,
141.468,µm,Spot,Image 1,4,9196,
124.417,µm,Spot,Image 1,4,9199,
141.996,µm,Spot,Image 1,4,9200,
138.899,µm,Spot,Image 1,4,9207,
186.331,µm,Spot,Image 1,4,9213,
117.662,µm,Spot,Image 1,4,9215,
231.946,µm,Spot,Image 1,4,9223,
79.137,µm,Spot,Image 1,4,9276,
109.091,µm,Spot,Image 1,4,9277,
56.2384,µm,Spot,Image 1,4,9279,
47.9041,µm,Spot,Image 1,4,9280,
30.2167,µm,Spot,Image 1,4,9283,
54.1348,µm,Spot,Image 1,4,9285,
46.0712,µm,Spot,Image 1,4,9286,
38.0627,µm,Spot,Image 1,4,9287,
29.5464,µm,Spot,Image 1,4,9289,
88.2198,µm,Spot,Image 1,4,9291,
33.095,µm,Spot,Image 1,4,9297,
61.7047,µm,Spot,Image 1,4,9298,
131.441,µm,Spot,Image 1,4,9312,
11.9979,µm,Spot,Image 1,4,9346,
48.761,µm,Spot,Image 1,4,9347,
90.9153,µm,Spot,Image 1,4,9348,
68.9978,µm,Spot,Image 1,4,9357,
114.637,µm,Spot,Image 1,4,9491,
43.8762,µm,Spot,Image 1,4,9499,
137.865,µm,Spot,Image 1,4,9555,
80.3371,µm,Spot,Image 1,5,9811,
18.9192,µm,Spot,Image 1,5,9817,
76.2128,µm,Spot,Image 1,5,9838,
109.809,µm,Spot,Image 1,5,9877,
47.6705,µm,Spot,Image 1,5,9884,
90.4883,µm,Spot,Image 1,5,9885,
30.3818,µm,Spot,Image 1,5,9915,
31.0889,µm,Spot,Image 1,5,9916,
135.11,µm,Spot,Image 1,5,9948,
130.628,µm,Spot,Image 1,5,9950,
195.286,µm,Spot,Image 1,5,9956,
227.242,µm,Spot,Image 1,5,9967,
234.759,µm,Spot,Image 1,5,9984,
230.763,µm,Spot,Image 1,5,9988,
141.63,µm,Spot,Image 1,5,10000,
157.341,µm,Spot,Image 1,5,10030,
114.583,µm,Spot,Image 1,5,10065,
107.312,µm,Spot,Image 1,5,10082,
36.1522,µm,Spot,Image 1,5,10083,
59.895,µm,Spot,Image 1,5,10087,
153.787,µm,Spot,Image 1,5,10101,
136.286,µm,Spot,Image 1,5,10103,
184.777,µm,Spot,Image 1,5,10110,
145.523,µm,Spot,Image 1,5,10112,
191.791,µm,Spot,Image 1,5,10119,
124.005,µm,Spot,Image 1,5,10120,
135.798,µm,Spot,Image 1,5,10124,
163.494,µm,Spot,Image 1,5,10141,
210.115,µm,Spot,Image 1,5,10157,
171.589,µm,Spot,Image 1,5,10163,
202.717,µm,Spot,Image 1,5,10190,
225.951,µm,Spot,Image 1,5,10199,
155.949,µm,Spot,Image 1,5,10204,
158.314,µm,Spot,Image 1,5,10207,
135.203,µm,Spot,Image 1,5,10229,
176.583,µm,Spot,Image 1,5,10250,
147.668,µm,Spot,Image 1,5,10258,
191.958,µm,Spot,Image 1,5,10261,
141.404,µm,Spot,Image 1,5,10262,
165.189,µm,Spot,Image 1,5,10263,
153.181,µm,Spot,Image 1,5,10264,
182.551,µm,Spot,Image 1,5,10267,
141.608,µm,Spot,Image 1,5,10271,
222.347,µm,Spot,Image 1,5,10272,
162.136,µm,Spot,Image 1,5,10273,
34.6372,µm,Spot,Image 1,5,10283,
48.3484,µm,Spot,Image 1,5,10297,
79.5242,µm,Spot,Image 1,5,10300,
67.8653,µm,Spot,Image 1,5,10314,
49.2065,µm,Spot,Image 1,5,10316,
30.881,µm,Spot,Image 1,5,10318,
57.5817,µm,Spot,Image 1,5,10325,
84.2958,µm,Spot,Image 1,5,10327,
22.9076,µm,Spot,Image 1,5,10329,
27.1863,µm,Spot,Image 1,5,10331,
28.8523,µm,Spot,Image 1,5,10335,
100.526,µm,Spot,Image 1,5,10338,
39.1528,µm,Spot,Image 1,5,10339,
66.8738,µm,Spot,Image 1,5,10340,
109.229,µm,Spot,Image 1,5,10344,
30.5281,µm,Spot,Image 1,5,10345,
22.2283,µm,Spot,Image 1,5,10347,
21.4647,µm,Spot,Image 1,5,10348,
39.0726,µm,Spot,Image 1,5,10350,
112.058,µm,Spot,Image 1,5,10354,
85.585,µm,Spot,Image 1,5,10357,
92.4918,µm,Spot,Image 1,5,10368,
20.3358,µm,Spot,Image 1,5,10371,
90.9872,µm,Spot,Image 1,5,10374,
37.1045,µm,Spot,Image 1,5,10378,
55.6755,µm,Spot,Image 1,5,10383,
25.0643,µm,Spot,Image 1,5,10390,
24.3494,µm,Spot,Image 1,5,10391,
110.794,µm,Spot,Image 1,5,10392,
66.2193,µm,Spot,Image 1,5,10405,
63.2935,µm,Spot,Image 1,5,10409,
88.8179,µm,Spot,Image 1,5,10415,
35.0881,µm,Spot,Image 1,5,10427,
20.1053,µm,Spot,Image 1,5,10428,
18.6467,µm,Spot,Image 1,5,10445,
106.779,µm,Spot,Image 1,5,10449,
101.229,µm,Spot,Image 1,5,10451,
40.5451,µm,Spot,Image 1,5,10457,
75.7045,µm,Spot,Image 1,5,10463,
55.8609,µm,Spot,Image 1,5,10467,
89.1204,µm,Spot,Image 1,5,10471,
80.6709,µm,Spot,Image 1,5,10472,
70.4955,µm,Spot,Image 1,5,10475,
42.2236,µm,Spot,Image 1,5,10480,
38.7274,µm,Spot,Image 1,5,10481,
33.1212,µm,Spot,Image 1,5,10483,
21.8561,µm,Spot,Image 1,5,10484,
28.5002,µm,Spot,Image 1,5,10488,
20.735,µm,Spot,Image 1,5,10491,
27.6663,µm,Spot,Image 1,5,10494,
37.0091,µm,Spot,Image 1,5,10498,
33.6703,µm,Spot,Image 1,5,10499,
107.482,µm,Spot,Image 1,5,10500,
91.3589,µm,Spot,Image 1,5,10501,
54.2112,µm,Spot,Image 1,5,10511,
21.2303,µm,Spot,Image 1,5,10512,
122.808,µm,Spot,Image 1,5,10515,
79.6552,µm,Spot,Image 1,5,10517,
47.4982,µm,Spot,Image 1,5,10560,
56.7186,µm,Spot,Image 1,5,10569,
23.7505,µm,Spot,Image 1,5,10570,
52.1408,µm,Spot,Image 1,5,10614,
97.3049,µm,Spot,Image 1,5,10625,
21.2711,µm,Spot,Image 1,5,10635,
48.1634,µm,Spot,Image 1,5,10638,
105.891,µm,Spot,Image 1,5,10653,
15.2914,µm,Spot,Image 1,5,10663,
25.5151,µm,Spot,Image 1,5,10665,
23.1213,µm,Spot,Image 1,5,10667,
76.6874,µm,Spot,Image 1,5,10669,
44.6252,µm,Spot,Image 1,5,10685,
111.281,µm,Spot,Image 1,5,10689,
14.7262,µm,Spot,Image 1,5,10692,
68.7977,µm,Spot,Image 1,5,10700,
72.4476,µm,Spot,Image 1,5,10704,
89.3132,µm,Spot,Image 1,5,10714,
67.5192,µm,Spot,Image 1,5,10717,
38.859,µm,Spot,Image 1,5,10721,
99.5352,µm,Spot,Image 1,5,10729,
113.608,µm,Spot,Image 1,5,10730,
67.2679,µm,Spot,Image 1,5,10731,
78.3649,µm,Spot,Image 1,5,10732,
30.6819,µm,Spot,Image 1,5,10739,
35.878,µm,Spot,Image 1,5,10743,
21.5654,µm,Spot,Image 1,5,10746,
20.9985,µm,Spot,Image 1,5,10749,
115.631,µm,Spot,Image 1,5,10790,
121.026,µm,Spot,Image 1,5,10791,
41.988,µm,Spot,Image 1,5,10795,
97.9263,µm,Spot,Image 1,5,10796,
74.6547,µm,Spot,Image 1,5,10800,
219.356,µm,Spot,Image 1,5,10802,
177.527,µm,Spot,Image 1,5,10809,
125.61,µm,Spot,Image 1,5,10810,
146.188,µm,Spot,Image 1,5,10811,
131.198,µm,Spot,Image 1,5,10814,
150.132,µm,Spot,Image 1,5,10816,
127.792,µm,Spot,Image 1,5,10817,
154.784,µm,Spot,Image 1,5,10825,
130.842,µm,Spot,Image 1,5,10827,
117.528,µm,Spot,Image 1,5,10831,
123.571,µm,Spot,Image 1,5,10832,
148.384,µm,Spot,Image 1,5,10836,
143.298,µm,Spot,Image 1,5,10838,
201.344,µm,Spot,Image 1,5,10839,
120.421,µm,Spot,Image 1,5,10845,
184.38,µm,Spot,Image 1,5,10850,
199.728,µm,Spot,Image 1,5,10857,
120.934,µm,Spot,Image 1,5,10858,
175.103,µm,Spot,Image 1,5,10860,
138.314,µm,Spot,Image 1,5,10890,
196.831,µm,Spot,Image 1,5,10891,
174.604,µm,Spot,Image 1,5,10892,
186.499,µm,Spot,Image 1,5,10897,
134.967,µm,Spot,Image 1,5,10898,
168.031,µm,Spot,Image 1,5,10903,
154.353,µm,Spot,Image 1,5,10906,
131.48,µm,Spot,Image 1,5,10908,
152.176,µm,Spot,Image 1,5,10909,
186.718,µm,Spot,Image 1,5,10912,
156.216,µm,Spot,Image 1,5,10914,
132.542,µm,Spot,Image 1,5,10915,
176.421,µm,Spot,Image 1,5,10916,
215.875,µm,Spot,Image 1,5,10923,
125.947,µm,Spot,Image 1,5,10931,
122.206,µm,Spot,Image 1,5,10933,
123.134,µm,Spot,Image 1,5,10935,
56.0826,µm,Spot,Image 1,5,10946,
39.1501,µm,Spot,Image 1,5,10957,
118.016,µm,Spot,Image 1,5,10963,
105.873,µm,Spot,Image 1,5,10966,
20.5607,µm,Spot,Image 1,5,10968,
28.9768,µm,Spot,Image 1,5,10970,
117.629,µm,Spot,Image 1,5,10971,
28.8599,µm,Spot,Image 1,5,10987,
69.4387,µm,Spot,Image 1,5,10988,
119.278,µm,Spot,Image 1,5,10991,
125.406,µm,Spot,Image 1,5,10995,
163.052,µm,Spot,Image 1,5,11001,
157.098,µm,Spot,Image 1,5,11008,
171.061,µm,Spot,Image 1,5,11017,
169.429,µm,Spot,Image 1,5,11021,
135.572,µm,Spot,Image 1,5,11031,
133.303,µm,Spot,Image 1,5,11043,
164.901,µm,Spot,Image 1,5,11056,
207.427,µm,Spot,Image 1,5,11075,
189.915,µm,Spot,Image 1,5,11076,
177.382,µm,Spot,Image 1,5,11079,
164.43,µm,Spot,Image 1,5,11081,
130.883,µm,Spot,Image 1,5,11088,
167.431,µm,Spot,Image 1,5,11090,
49.4177,µm,Spot,Image 1,5,11094,
30.1147,µm,Spot,Image 1,5,11096,
20.6904,µm,Spot,Image 1,5,11101,
15.7811,µm,Spot,Image 1,5,11105,
108.747,µm,Spot,Image 1,5,11106,
62.4541,µm,Spot,Image 1,5,11108,
71.4022,µm,Spot,Image 1,5,11109,
29.4454,µm,Spot,Image 1,5,11114,
30.717,µm,Spot,Image 1,5,11130,
26.9706,µm,Spot,Image 1,5,11131,
84.134,µm,Spot,Image 1,5,11200,
25.2962,µm,Spot,Image 1,5,11236,
36.0057,µm,Spot,Image 1,5,11237,
40.1267,µm,Spot,Image 1,5,11242,
41.0244,µm,Spot,Image 1,5,11253,
111.762,µm,Spot,Image 1,5,11256,
89.257,µm,Spot,Image 1,5,11276,
22.7095,µm,Spot,Image 1,5,11279,
58.2263,µm,Spot,Image 1,5,11280,
16.1129,µm,Spot,Image 1,5,11290,
103.841,µm,Spot,Image 1,5,11295,
52.9604,µm,Spot,Image 1,5,11314,
30.0892,µm,Spot,Image 1,5,11317,
61.5217,µm,Spot,Image 1,5,11322,
28.0229,µm,Spot,Image 1,5,11328,
80.0991,µm,Spot,Image 1,5,11335,
16.1257,µm,Spot,Image 1,5,11338,
26.5352,µm,Spot,Image 1,5,11348,
21.1168,µm,Spot,Image 1,5,11350,
27.3091,µm,Spot,Image 1,5,11351,
86.8987,µm,Spot,Image 1,5,11359,
17.1924,µm,Spot,Image 1,5,11361,
34.8724,µm,Spot,Image 1,5,11370,
64.7253,µm,Spot,Image 1,5,11374,
73.3853,µm,Spot,Image 1,5,11377,
94.8654,µm,Spot,Image 1,5,11383,
118.958,µm,Spot,Image 1,5,11384,
90.4054,µm,Spot,Image 1,5,11391,
37.2368,µm,Spot,Image 1,5,11393,
30.276,µm,Spot,Image 1,5,11401,
81.084,µm,Spot,Image 1,5,11404,
39.4384,µm,Spot,Image 1,5,11405,
134.765,µm,Spot,Image 1,5,11415,
144.83,µm,Spot,Image 1,5,11423,
133.614,µm,Spot,Image 1,5,11432,
185.352,µm,Spot,Image 1,5,11435,
111.714,µm,Spot,Image 1,5,11477,
79.7671,µm,Spot,Image 1,5,11478,
47.2949,µm,Spot,Image 1,5,11480,
55.7731,µm,Spot,Image 1,5,11481,
31.6658,µm,Spot,Image 1,5,11482,
56.9316,µm,Spot,Image 1,5,11487,
44.3885,µm,Spot,Image 1,5,11488,
25.3777,µm,Spot,Image 1,5,11490,
29.4816,µm,Spot,Image 1,5,11495,
132.282,µm,Spot,Image 1,5,11514,
91.7786,µm,Spot,Image 1,5,11549,
16.2413,µm,Spot,Image 1,5,11555,
44.5275,µm,Spot,Image 1,5,11556,
70.1537,µm,Spot,Image 1,5,11561,
45.733,µm,Spot,Image 1,5,11668,
49.9822,µm,Spot,Image 1,5,11680,
75.5684,µm,Spot,Image 1,6,11937,
108.847,µm,Spot,Image 1,6,11965,
46.256,µm,Spot,Image 1,6,11968,
88.9022,µm,Spot,Image 1,6,11972,
29.7275,µm,Spot,Image 1,6,11991,
133.385,µm,Spot,Image 1,6,12018,
130.384,µm,Spot,Image 1,6,12020,
147.679,µm,Spot,Image 1,6,12021,
196.239,µm,Spot,Image 1,6,12027,
234.742,µm,Spot,Image 1,6,12052,
229.423,µm,Spot,Image 1,6,12060,
170.997,µm,Spot,Image 1,6,12076,
167.874,µm,Spot,Image 1,6,12091,
37.3368,µm,Spot,Image 1,6,12147,
107.409,µm,Spot,Image 1,6,12148,
59.7545,µm,Spot,Image 1,6,12152,
154.611,µm,Spot,Image 1,6,12161,
146.698,µm,Spot,Image 1,6,12162,
135.999,µm,Spot,Image 1,6,12167,
185.668,µm,Spot,Image 1,6,12169,
145.979,µm,Spot,Image 1,6,12173,
190.891,µm,Spot,Image 1,6,12176,
137.857,µm,Spot,Image 1,6,12179,
124.836,µm,Spot,Image 1,6,12180,
163.577,µm,Spot,Image 1,6,12201,
170.656,µm,Spot,Image 1,6,12223,
130.369,µm,Spot,Image 1,6,12229,
235.749,µm,Spot,Image 1,6,12242,
202.614,µm,Spot,Image 1,6,12254,
225.996,µm,Spot,Image 1,6,12261,
156.112,µm,Spot,Image 1,6,12264,
159.006,µm,Spot,Image 1,6,12267,
135.353,µm,Spot,Image 1,6,12283,
177.641,µm,Spot,Image 1,6,12301,
139.062,µm,Spot,Image 1,6,12307,
158.971,µm,Spot,Image 1,6,12308,
147.703,µm,Spot,Image 1,6,12310,
200.923,µm,Spot,Image 1,6,12313,
165.031,µm,Spot,Image 1,6,12315,
156.005,µm,Spot,Image 1,6,12316,
183.564,µm,Spot,Image 1,6,12318,
223.297,µm,Spot,Image 1,6,12322,
33.3127,µm,Spot,Image 1,6,12332,
65.8454,µm,Spot,Image 1,6,12366,
30.1998,µm,Spot,Image 1,6,12367,
47.2372,µm,Spot,Image 1,6,12369,
54.6778,µm,Spot,Image 1,6,12375,
81.7127,µm,Spot,Image 1,6,12377,
25.392,µm,Spot,Image 1,6,12379,
13.0274,µm,Spot,Image 1,6,12381,
28.8552,µm,Spot,Image 1,6,12387,
38.9711,µm,Spot,Image 1,6,12389,
68.3976,µm,Spot,Image 1,6,12390,
13.9661,µm,Spot,Image 1,6,12394,
108.563,µm,Spot,Image 1,6,12396,
23.9237,µm,Spot,Image 1,6,12400,
18.5352,µm,Spot,Image 1,6,12402,
112.279,µm,Spot,Image 1,6,12406,
109.999,µm,Spot,Image 1,6,12407,
82.1438,µm,Spot,Image 1,6,12409,
91.5654,µm,Spot,Image 1,6,12422,
90.2371,µm,Spot,Image 1,6,12428,
35.6022,µm,Spot,Image 1,6,12434,
24.3244,µm,Spot,Image 1,6,12435,
109.898,µm,Spot,Image 1,6,12447,
76.0889,µm,Spot,Image 1,6,12448,
26.6922,µm,Spot,Image 1,6,12449,
23.8638,µm,Spot,Image 1,6,12450,
23.2353,µm,Spot,Image 1,6,12451,
66.4205,µm,Spot,Image 1,6,12458,
63.5249,µm,Spot,Image 1,6,12459,
88.5452,µm,Spot,Image 1,6,12465,
18.1831,µm,Spot,Image 1,6,12492,
106.701,µm,Spot,Image 1,6,12495,
100.212,µm,Spot,Image 1,6,12501,
65.5074,µm,Spot,Image 1,6,12503,
55.7045,µm,Spot,Image 1,6,12515,
82.0959,µm,Spot,Image 1,6,12518,
71.7719,µm,Spot,Image 1,6,12519,
60.4233,µm,Spot,Image 1,6,12523,
40.8374,µm,Spot,Image 1,6,12526,
31.8282,µm,Spot,Image 1,6,12527,
88.7044,µm,Spot,Image 1,6,12532,
31.1386,µm,Spot,Image 1,6,12537,
21.3404,µm,Spot,Image 1,6,12538,
25.0607,µm,Spot,Image 1,6,12542,
11.6647,µm,Spot,Image 1,6,12544,
91.2314,µm,Spot,Image 1,6,12545,
35.7695,µm,Spot,Image 1,6,12546,
33.7831,µm,Spot,Image 1,6,12547,
108.387,µm,Spot,Image 1,6,12553,
54.5195,µm,Spot,Image 1,6,12558,
21.1316,µm,Spot,Image 1,6,12561,
123.435,µm,Spot,Image 1,6,12563,
79.7632,µm,Spot,Image 1,6,12564,
46.5779,µm,Spot,Image 1,6,12596,
23.5719,µm,Spot,Image 1,6,12608,
79.0569,µm,Spot,Image 1,6,12614,
20.2623,µm,Spot,Image 1,6,12671,
48.2417,µm,Spot,Image 1,6,12677,
104.944,µm,Spot,Image 1,6,12694,
21.7077,µm,Spot,Image 1,6,12706,
24.8534,µm,Spot,Image 1,6,12708,
109.701,µm,Spot,Image 1,6,12728,
71.1388,µm,Spot,Image 1,6,12743,
87.2816,µm,Spot,Image 1,6,12749,
65.4433,µm,Spot,Image 1,6,12753,
111.844,µm,Spot,Image 1,6,12765,
78.5927,µm,Spot,Image 1,6,12769,
27.6393,µm,Spot,Image 1,6,12773,
53.6526,µm,Spot,Image 1,6,12788,
21.0975,µm,Spot,Image 1,6,12789,
114.212,µm,Spot,Image 1,6,12831,
43.6989,µm,Spot,Image 1,6,12834,
33.0845,µm,Spot,Image 1,6,12835,
97.3683,µm,Spot,Image 1,6,12837,
98.6481,µm,Spot,Image 1,6,12838,
73.4924,µm,Spot,Image 1,6,12841,
219.027,µm,Spot,Image 1,6,12845,
138.776,µm,Spot,Image 1,6,12851,
150.696,µm,Spot,Image 1,6,12852,
177.341,µm,Spot,Image 1,6,12854,
152.315,µm,Spot,Image 1,6,12856,
131.253,µm,Spot,Image 1,6,12857,
124.76,µm,Spot,Image 1,6,12860,
149.95,µm,Spot,Image 1,6,12861,
126.61,µm,Spot,Image 1,6,12866,
155.474,µm,Spot,Image 1,6,12868,
122.019,µm,Spot,Image 1,6,12873,
143.53,µm,Spot,Image 1,6,12875,
121.35,µm,Spot,Image 1,6,12878,
130.371,µm,Spot,Image 1,6,12879,
147.449,µm,Spot,Image 1,6,12882,
143.295,µm,Spot,Image 1,6,12883,
201.806,µm,Spot,Image 1,6,12885,
183.916,µm,Spot,Image 1,6,12900,
175.051,µm,Spot,Image 1,6,12905,
199.031,µm,Spot,Image 1,6,12906,
186.285,µm,Spot,Image 1,6,12913,
195.708,µm,Spot,Image 1,6,12939,
174.521,µm,Spot,Image 1,6,12940,
154.306,µm,Spot,Image 1,6,12947,
137.566,µm,Spot,Image 1,6,12948,
185.772,µm,Spot,Image 1,6,12953,
201.543,µm,Spot,Image 1,6,12954,
140.552,µm,Spot,Image 1,6,12955,
132.395,µm,Spot,Image 1,6,12956,
158.904,µm,Spot,Image 1,6,12957,
155.788,µm,Spot,Image 1,6,12959,
166.755,µm,Spot,Image 1,6,12960,
186.123,µm,Spot,Image 1,6,12963,
163.953,µm,Spot,Image 1,6,12969,
131.784,µm,Spot,Image 1,6,12970,
161.871,µm,Spot,Image 1,6,12975,
176.568,µm,Spot,Image 1,6,12977,
218.085,µm,Spot,Image 1,6,12981,
152.536,µm,Spot,Image 1,6,12982,
100.694,µm,Spot,Image 1,6,12999,
38.641,µm,Spot,Image 1,6,13022,
20.0508,µm,Spot,Image 1,6,13023,
117.368,µm,Spot,Image 1,6,13026,
16.3486,µm,Spot,Image 1,6,13027,
104.669,µm,Spot,Image 1,6,13030,
116.977,µm,Spot,Image 1,6,13038,
14.2158,µm,Spot,Image 1,6,13051,
66.6613,µm,Spot,Image 1,6,13054,
118.937,µm,Spot,Image 1,6,13056,
20.1274,µm,Spot,Image 1,6,13057,
80.6332,µm,Spot,Image 1,6,13058,
124.234,µm,Spot,Image 1,6,13062,
162.762,µm,Spot,Image 1,6,13066,
156.409,µm,Spot,Image 1,6,13072,
169.02,µm,Spot,Image 1,6,13084,
170.839,µm,Spot,Image 1,6,13086,
158.763,µm,Spot,Image 1,6,13087,
123.296,µm,Spot,Image 1,6,13108,
165.319,µm,Spot,Image 1,6,13123,
189.517,µm,Spot,Image 1,6,13140,
159.961,µm,Spot,Image 1,6,13143,
188.835,µm,Spot,Image 1,6,13144,
175.795,µm,Spot,Image 1,6,13145,
162.407,µm,Spot,Image 1,6,13148,
168.906,µm,Spot,Image 1,6,13154,
129.838,µm,Spot,Image 1,6,13158,
49.4042,µm,Spot,Image 1,6,13163,
14.4251,µm,Spot,Image 1,6,13173,
20.2865,µm,Spot,Image 1,6,13175,
16.8398,µm,Spot,Image 1,6,13180,
61.7582,µm,Spot,Image 1,6,13182,
70.3006,µm,Spot,Image 1,6,13183,
29.8423,µm,Spot,Image 1,6,13203,
86.0998,µm,Spot,Image 1,6,13276,
23.0595,µm,Spot,Image 1,6,13307,
44.2258,µm,Spot,Image 1,6,13327,
52.6468,µm,Spot,Image 1,6,13380,
60.014,µm,Spot,Image 1,6,13381,
23.3224,µm,Spot,Image 1,6,13404,
19.8416,µm,Spot,Image 1,6,13408,
32.7498,µm,Spot,Image 1,6,13421,
66.7175,µm,Spot,Image 1,6,13427,
72.7261,µm,Spot,Image 1,6,13431,
89.1294,µm,Spot,Image 1,6,13439,
60.5171,µm,Spot,Image 1,6,13449,
73.8251,µm,Spot,Image 1,6,13453,
80.7809,µm,Spot,Image 1,6,13454,
38.3956,µm,Spot,Image 1,6,13456,
16.1466,µm,Spot,Image 1,6,13457,
15.976,µm,Spot,Image 1,6,13458,
15.114,µm,Spot,Image 1,6,13460,
118.098,µm,Spot,Image 1,6,13467,
138.733,µm,Spot,Image 1,6,13472,
143.784,µm,Spot,Image 1,6,13474,
121.815,µm,Spot,Image 1,6,13476,
150.201,µm,Spot,Image 1,6,13481,
137.39,µm,Spot,Image 1,6,13485,
185.324,µm,Spot,Image 1,6,13490,
113.2,µm,Spot,Image 1,6,13534,
55.4493,µm,Spot,Image 1,6,13537,
48.0625,µm,Spot,Image 1,6,13538,
57.2716,µm,Spot,Image 1,6,13541,
53.4333,µm,Spot,Image 1,6,13543,
44.3387,µm,Spot,Image 1,6,13545,
27.7455,µm,Spot,Image 1,6,13547,
31.0438,µm,Spot,Image 1,6,13550,
16.8405,µm,Spot,Image 1,6,13553,
134.126,µm,Spot,Image 1,6,13574,
47.5201,µm,Spot,Image 1,6,13613,
92.1151,µm,Spot,Image 1,6,13614,
41.2996,µm,Spot,Image 1,6,13742,
114.189,µm,Spot,Image 1,7,14042,
93.6066,µm,Spot,Image 1,7,14046,
51.2585,µm,Spot,Image 1,7,14048,
114.672,µm,Spot,Image 1,7,14055,
25.6802,µm,Spot,Image 1,7,14067,
62.4226,µm,Spot,Image 1,7,14069,
136.336,µm,Spot,Image 1,7,14091,
130.224,µm,Spot,Image 1,7,14092,
196.073,µm,Spot,Image 1,7,14099,
224.907,µm,Spot,Image 1,7,14107,
234.819,µm,Spot,Image 1,7,14123,
213.66,µm,Spot,Image 1,7,14130,
229.667,µm,Spot,Image 1,7,14133,
171.662,µm,Spot,Image 1,7,14140,
9.18091,µm,Spot,Image 1,7,14192,
105.8,µm,Spot,Image 1,7,14207,
36.6561,µm,Spot,Image 1,7,14208,
58.8683,µm,Spot,Image 1,7,14212,
170.732,µm,Spot,Image 1,7,14218,
154.948,µm,Spot,Image 1,7,14219,
147.504,µm,Spot,Image 1,7,14220,
184.354,µm,Spot,Image 1,7,14230,
190.066,µm,Spot,Image 1,7,14235,
144.459,µm,Spot,Image 1,7,14236,
126.056,µm,Spot,Image 1,7,14239,
137.404,µm,Spot,Image 1,7,14243,
163.157,µm,Spot,Image 1,7,14257,
128.787,µm,Spot,Image 1,7,14283,
206.453,µm,Spot,Image 1,7,14306,
198.651,µm,Spot,Image 1,7,14317,
