
Shortest Distance to Spots Spots=Spots 1
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
45.9812,µm,Spot,Spots 1,11,23569,
21.7174,µm,Spot,Spots 1,11,23577,
35.7526,µm,Spot,Spots 1,11,23578,
30.9045,µm,Spot,Spots 1,11,23580,
21.8306,µm,Spot,Spots 1,11,23582,
18.9299,µm,Spot,Spots 1,11,23591,
19.7154,µm,Spot,Spots 1,11,23593,
47.6925,µm,Spot,Spots 1,11,23612,
17.8204,µm,Spot,Spots 1,11,23616,
21.9533,µm,Spot,Spots 1,11,23630,
37.6791,µm,Spot,Spots 1,11,23636,
54.4471,µm,Spot,Spots 1,11,23650,
58.8812,µm,Spot,Spots 1,11,23651,
66.5654,µm,Spot,Spots 1,11,23652,
11.5451,µm,Spot,Spots 1,11,23654,
69.8872,µm,Spot,Spots 1,11,23656,
60.1559,µm,Spot,Spots 1,11,23657,
42.5512,µm,Spot,Spots 1,11,23658,
46.7654,µm,Spot,Spots 1,11,23661,
44.7204,µm,Spot,Spots 1,11,23667,
73.7773,µm,Spot,Spots 1,11,23671,
41.0046,µm,Spot,Spots 1,11,23682,
58.5367,µm,Spot,Spots 1,11,23691,
57.3733,µm,Spot,Spots 1,11,23695,
66.1753,µm,Spot,Spots 1,11,23705,
37.2437,µm,Spot,Spots 1,11,23726,
34.9281,µm,Spot,Spots 1,11,23727,
37.5599,µm,Spot,Spots 1,11,23728,
27.2166,µm,Spot,Spots 1,11,23732,
15.4251,µm,Spot,Spots 1,11,23742,
21.0939,µm,Spot,Spots 1,11,23756,
24.1224,µm,Spot,Spots 1,11,23757,
14.4502,µm,Spot,Spots 1,11,23760,
19.3032,µm,Spot,Spots 1,11,23765,
8.8811,µm,Spot,Spots 1,11,23802,
28.6691,µm,Spot,Spots 1,11,23808,
13.8693,µm,Spot,Spots 1,11,23822,
22.743,µm,Spot,Spots 1,11,23837,
20.4247,µm,Spot,Spots 1,11,23838,
23.0293,µm,Spot,Spots 1,11,23840,
31.9309,µm,Spot,Spots 1,11,23841,
41.1878,µm,Spot,Spots 1,11,23843,
11.9642,µm,Spot,Spots 1,11,23844,
28.5499,µm,Spot,Spots 1,11,23845,
22.4135,µm,Spot,Spots 1,11,23853,
33.6838,µm,Spot,Spots 1,11,23857,
32.1859,µm,Spot,Spots 1,11,23859,
34.8048,µm,Spot,Spots 1,11,23861,
24.9858,µm,Spot,Spots 1,11,23871,
11.5726,µm,Spot,Spots 1,11,23882,
20.1213,µm,Spot,Spots 1,11,23883,
13.1984,µm,Spot,Spots 1,11,23885,
12.4337,µm,Spot,Spots 1,11,23902,
23.17,µm,Spot,Spots 1,11,23949,
18.6836,µm,Spot,Spots 1,11,23960,
20.8585,µm,Spot,Spots 1,11,23978,
11.6517,µm,Spot,Spots 1,11,24005,
12.2872,µm,Spot,Spots 1,11,24045,
8.20199,µm,Spot,Spots 1,11,24048,
11.7535,µm,Spot,Spots 1,11,24052,
13.3596,µm,Spot,Spots 1,11,24063,
69.9373,µm,Spot,Spots 1,11,24091,
36.4014,µm,Spot,Spots 1,11,24101,
52.9003,µm,Spot,Spots 1,11,24120,
104.87,µm,Spot,Spots 1,11,24123,
22.7524,µm,Spot,Spots 1,11,24131,
13.2145,µm,Spot,Spots 1,11,24138,
28.0803,µm,Spot,Spots 1,11,24144,
12.2814,µm,Spot,Spots 1,11,24148,
12.0485,µm,Spot,Spots 1,11,24153,
10.3474,µm,Spot,Spots 1,11,24159,
9.33885,µm,Spot,Spots 1,11,24160,
10.301,µm,Spot,Spots 1,11,24161,
27.6127,µm,Spot,Spots 1,11,24165,
8.76398,µm,Spot,Spots 1,11,24166,
16.1407,µm,Spot,Spots 1,11,24175,
46.0791,µm,Spot,Spots 1,11,24188,
14.4781,µm,Spot,Spots 1,11,24231,
8.52834,µm,Spot,Spots 1,11,24242,
9.60818,µm,Spot,Spots 1,11,24244,
10.0364,µm,Spot,Spots 1,11,24245,
18.1123,µm,Spot,Spots 1,11,24252,
12.1342,µm,Spot,Spots 1,11,24254,
16.7628,µm,Spot,Spots 1,11,24258,
9.34879,µm,Spot,Spots 1,11,24261,
13.2175,µm,Spot,Spots 1,11,24269,
12.5263,µm,Spot,Spots 1,11,24281,
18.2834,µm,Spot,Spots 1,11,24285,
7.43884,µm,Spot,Spots 1,11,24313,
9.09794,µm,Spot,Spots 1,11,24314,
17.0394,µm,Spot,Spots 1,11,24315,
11.1178,µm,Spot,Spots 1,11,24322,
23.5268,µm,Spot,Spots 1,11,24324,
9.16407,µm,Spot,Spots 1,11,24330,
20.2814,µm,Spot,Spots 1,11,24398,
19.1858,µm,Spot,Spots 1,11,24414,
27.1835,µm,Spot,Spots 1,11,24416,
97.295,µm,Spot,Spots 1,11,24440,
94.2444,µm,Spot,Spots 1,11,24451,
13.3478,µm,Spot,Spots 1,11,24497,
81.7566,µm,Spot,Spots 1,12,24763,
75.2457,µm,Spot,Spots 1,12,24800,
63.9395,µm,Spot,Spots 1,12,24803,
49.743,µm,Spot,Spots 1,12,24840,
42.6319,µm,Spot,Spots 1,12,24856,
23.4581,µm,Spot,Spots 1,12,24875,
58.5056,µm,Spot,Spots 1,12,24890,
31.4063,µm,Spot,Spots 1,12,24912,
73.5905,µm,Spot,Spots 1,12,24934,
49.8531,µm,Spot,Spots 1,12,24951,
42.8066,µm,Spot,Spots 1,12,24956,
38.586,µm,Spot,Spots 1,12,24962,
38.1545,µm,Spot,Spots 1,12,24964,
41.1921,µm,Spot,Spots 1,12,24968,
37.6655,µm,Spot,Spots 1,12,24978,
26.6745,µm,Spot,Spots 1,12,24979,
40.894,µm,Spot,Spots 1,12,24980,
40.203,µm,Spot,Spots 1,12,24989,
23.936,µm,Spot,Spots 1,12,24998,
28.7508,µm,Spot,Spots 1,12,25047,
25.8447,µm,Spot,Spots 1,12,25051,
24.8664,µm,Spot,Spots 1,12,25055,
22.2479,µm,Spot,Spots 1,12,25059,
7.22983,µm,Spot,Spots 1,12,25062,
15.9055,µm,Spot,Spots 1,12,25063,
28.0438,µm,Spot,Spots 1,12,25064,
14.7185,µm,Spot,Spots 1,12,25067,
31.0352,µm,Spot,Spots 1,12,25074,
28.3958,µm,Spot,Spots 1,12,25099,
35.1763,µm,Spot,Spots 1,12,25105,
17.5367,µm,Spot,Spots 1,12,25106,
28.1997,µm,Spot,Spots 1,12,25107,
34.5974,µm,Spot,Spots 1,12,25108,
9.8734,µm,Spot,Spots 1,12,25116,
10.7421,µm,Spot,Spots 1,12,25117,
83.9084,µm,Spot,Spots 1,12,25127,
36.1872,µm,Spot,Spots 1,12,25174,
40.2611,µm,Spot,Spots 1,12,25175,
36.5802,µm,Spot,Spots 1,12,25179,
29.913,µm,Spot,Spots 1,12,25181,
45.2501,µm,Spot,Spots 1,12,25184,
46.5527,µm,Spot,Spots 1,12,25185,
50.4654,µm,Spot,Spots 1,12,25186,
30.61,µm,Spot,Spots 1,12,25196,
26.7352,µm,Spot,Spots 1,12,25199,
28.1351,µm,Spot,Spots 1,12,25202,
33.6032,µm,Spot,Spots 1,12,25203,
28.4728,µm,Spot,Spots 1,12,25204,
28.5197,µm,Spot,Spots 1,12,25205,
36.9924,µm,Spot,Spots 1,12,25209,
42.6368,µm,Spot,Spots 1,12,25214,
33.0115,µm,Spot,Spots 1,12,25220,
29.5288,µm,Spot,Spots 1,12,25224,
16.8872,µm,Spot,Spots 1,12,25226,
16.0086,µm,Spot,Spots 1,12,25247,
11.1586,µm,Spot,Spots 1,12,25249,
11.6098,µm,Spot,Spots 1,12,25250,
24.256,µm,Spot,Spots 1,12,25251,
21.476,µm,Spot,Spots 1,12,25275,
13.846,µm,Spot,Spots 1,12,25291,
17.6435,µm,Spot,Spots 1,12,25292,
12.8215,µm,Spot,Spots 1,12,25308,
10.9837,µm,Spot,Spots 1,12,25313,
17.8378,µm,Spot,Spots 1,12,25314,
29.0028,µm,Spot,Spots 1,12,25317,
37.0689,µm,Spot,Spots 1,12,25331,
17.1913,µm,Spot,Spots 1,12,25333,
30.538,µm,Spot,Spots 1,12,25336,
18.084,µm,Spot,Spots 1,12,25337,
11.8588,µm,Spot,Spots 1,12,25345,
14.9167,µm,Spot,Spots 1,12,25346,
18.0811,µm,Spot,Spots 1,12,25348,
22.8625,µm,Spot,Spots 1,12,25349,
22.0931,µm,Spot,Spots 1,12,25359,
18.3867,µm,Spot,Spots 1,12,25361,
34.6092,µm,Spot,Spots 1,12,25362,
9.2476,µm,Spot,Spots 1,12,25366,
14.899,µm,Spot,Spots 1,12,25371,
27.5776,µm,Spot,Spots 1,12,25398,
21.0063,µm,Spot,Spots 1,12,25401,
27.5333,µm,Spot,Spots 1,12,25408,
8.26246,µm,Spot,Spots 1,12,25424,
21.0978,µm,Spot,Spots 1,12,25430,
22.7316,µm,Spot,Spots 1,12,25432,
51.3355,µm,Spot,Spots 1,12,25437,
25.1511,µm,Spot,Spots 1,12,25478,
42.7225,µm,Spot,Spots 1,12,25493,
47.5893,µm,Spot,Spots 1,12,25511,
18.1535,µm,Spot,Spots 1,12,25532,
68.1157,µm,Spot,Spots 1,12,25535,
31.9121,µm,Spot,Spots 1,12,25548,
49.5788,µm,Spot,Spots 1,12,25555,
28.9525,µm,Spot,Spots 1,12,25559,
22.9077,µm,Spot,Spots 1,12,25563,
57.2929,µm,Spot,Spots 1,12,25565,
55.9988,µm,Spot,Spots 1,12,25568,
32.5384,µm,Spot,Spots 1,12,25569,
39.4653,µm,Spot,Spots 1,12,25574,
46.6799,µm,Spot,Spots 1,12,25577,
66.8814,µm,Spot,Spots 1,12,25579,
68.7748,µm,Spot,Spots 1,12,25589,
31.4519,µm,Spot,Spots 1,12,25634,
32.311,µm,Spot,Spots 1,12,25638,
18.3643,µm,Spot,Spots 1,12,25647,
21.2573,µm,Spot,Spots 1,12,25650,
24.4848,µm,Spot,Spots 1,12,25658,
38.6684,µm,Spot,Spots 1,12,25666,
24.5632,µm,Spot,Spots 1,12,25667,
49.9278,µm,Spot,Spots 1,12,25669,
25.1837,µm,Spot,Spots 1,12,25676,
34.2896,µm,Spot,Spots 1,12,25678,
37.2892,µm,Spot,Spots 1,12,25682,
24.3114,µm,Spot,Spots 1,12,25685,
30.3397,µm,Spot,Spots 1,12,25689,
38.4678,µm,Spot,Spots 1,12,25694,
19.6893,µm,Spot,Spots 1,12,25695,
20.639,µm,Spot,Spots 1,12,25696,
16.5718,µm,Spot,Spots 1,12,25700,
30.5618,µm,Spot,Spots 1,12,25714,
17.9645,µm,Spot,Spots 1,12,25718,
16.9241,µm,Spot,Spots 1,12,25735,
34.676,µm,Spot,Spots 1,12,25744,
56.8475,µm,Spot,Spots 1,12,25757,
62.8809,µm,Spot,Spots 1,12,25758,
12.8274,µm,Spot,Spots 1,12,25760,
58.4348,µm,Spot,Spots 1,12,25762,
64.1985,µm,Spot,Spots 1,12,25763,
41.3809,µm,Spot,Spots 1,12,25765,
70.5233,µm,Spot,Spots 1,12,25767,
72.6751,µm,Spot,Spots 1,12,25776,
42.8494,µm,Spot,Spots 1,12,25779,
9.22372,µm,Spot,Spots 1,12,25780,
38.2685,µm,Spot,Spots 1,12,25789,
56.1008,µm,Spot,Spots 1,12,25799,
60.369,µm,Spot,Spots 1,12,25804,
28.0625,µm,Spot,Spots 1,12,25811,
69.4429,µm,Spot,Spots 1,12,25820,
35.0597,µm,Spot,Spots 1,12,25832,
37.6337,µm,Spot,Spots 1,12,25834,
27.8146,µm,Spot,Spots 1,12,25838,
25.8889,µm,Spot,Spots 1,12,25841,
26.1502,µm,Spot,Spots 1,12,25842,
27.5936,µm,Spot,Spots 1,12,25844,
14.5722,µm,Spot,Spots 1,12,25855,
24.5579,µm,Spot,Spots 1,12,25862,
14.6984,µm,Spot,Spots 1,12,25863,
19.8169,µm,Spot,Spots 1,12,25865,
14.6832,µm,Spot,Spots 1,12,25869,
20.964,µm,Spot,Spots 1,12,25874,
13.1476,µm,Spot,Spots 1,12,25885,
7.12837,µm,Spot,Spots 1,12,25896,
12.7007,µm,Spot,Spots 1,12,25897,
17.1719,µm,Spot,Spots 1,12,25904,
11.6271,µm,Spot,Spots 1,12,25915,
13.923,µm,Spot,Spots 1,12,25932,
8.86386,µm,Spot,Spots 1,12,25955,
21.8388,µm,Spot,Spots 1,12,25956,
27.2049,µm,Spot,Spots 1,12,25958,
22.456,µm,Spot,Spots 1,12,25960,
28.9593,µm,Spot,Spots 1,12,25962,
9.69006,µm,Spot,Spots 1,12,25964,
25.2906,µm,Spot,Spots 1,12,25965,
35.0003,µm,Spot,Spots 1,12,25971,
26.628,µm,Spot,Spots 1,12,25973,
33.3341,µm,Spot,Spots 1,12,25980,
34.9438,µm,Spot,Spots 1,12,25981,
24.9909,µm,Spot,Spots 1,12,25983,
22.4583,µm,Spot,Spots 1,12,25991,
11.0906,µm,Spot,Spots 1,12,25994,
12.0948,µm,Spot,Spots 1,12,25997,
19.2222,µm,Spot,Spots 1,12,26000,
17.0124,µm,Spot,Spots 1,12,26004,
10.4471,µm,Spot,Spots 1,12,26005,
11.8427,µm,Spot,Spots 1,12,26007,
10.9548,µm,Spot,Spots 1,12,26029,
23.5243,µm,Spot,Spots 1,12,26080,
16.784,µm,Spot,Spots 1,12,26143,
10.8368,µm,Spot,Spots 1,12,26145,
5.12621,µm,Spot,Spots 1,12,26182,
10.0672,µm,Spot,Spots 1,12,26189,
72.0169,µm,Spot,Spots 1,12,26223,
37.2345,µm,Spot,Spots 1,12,26225,
68.907,µm,Spot,Spots 1,12,26229,
35.5032,µm,Spot,Spots 1,12,26239,
53.9478,µm,Spot,Spots 1,12,26254,
105.874,µm,Spot,Spots 1,12,26256,
22.6413,µm,Spot,Spots 1,12,26265,
15.8545,µm,Spot,Spots 1,12,26269,
24.6803,µm,Spot,Spots 1,12,26274,
13.4911,µm,Spot,Spots 1,12,26279,
12.1512,µm,Spot,Spots 1,12,26287,
22.2011,µm,Spot,Spots 1,12,26288,
12.3755,µm,Spot,Spots 1,12,26289,
11.86,µm,Spot,Spots 1,12,26290,
14.9828,µm,Spot,Spots 1,12,26294,
11.616,µm,Spot,Spots 1,12,26295,
20.095,µm,Spot,Spots 1,12,26297,
30.4295,µm,Spot,Spots 1,12,26299,
9.04508,µm,Spot,Spots 1,12,26300,
13.8323,µm,Spot,Spots 1,12,26305,
42.7208,µm,Spot,Spots 1,12,26318,
28.4552,µm,Spot,Spots 1,12,26325,
9.35353,µm,Spot,Spots 1,12,26372,
9.75007,µm,Spot,Spots 1,12,26373,
9.41618,µm,Spot,Spots 1,12,26377,
7.48235,µm,Spot,Spots 1,12,26385,
17.7099,µm,Spot,Spots 1,12,26386,
10.2353,µm,Spot,Spots 1,12,26391,
12.3752,µm,Spot,Spots 1,12,26395,
16.5335,µm,Spot,Spots 1,12,26397,
11.488,µm,Spot,Spots 1,12,26399,
12.5075,µm,Spot,Spots 1,12,26404,
11.7457,µm,Spot,Spots 1,12,26426,
18.8379,µm,Spot,Spots 1,12,26431,
9.34179,µm,Spot,Spots 1,12,26471,
8.12974,µm,Spot,Spots 1,12,26474,
17.51,µm,Spot,Spots 1,12,26475,
22.3471,µm,Spot,Spots 1,12,26482,
12.3628,µm,Spot,Spots 1,12,26484,
10.9379,µm,Spot,Spots 1,12,26489,
19.1256,µm,Spot,Spots 1,12,26572,
27.0283,µm,Spot,Spots 1,12,26589,
94.7904,µm,Spot,Spots 1,12,26619,
95.943,µm,Spot,Spots 1,12,26629,
33.0448,µm,Spot,Spots 1,12,26677,
14.2335,µm,Spot,Spots 1,12,26696,
79.1884,µm,Spot,Spots 1,13,27030,
79.2541,µm,Spot,Spots 1,13,27041,
62.458,µm,Spot,Spots 1,13,27078,
41.7867,µm,Spot,Spots 1,13,27112,
23.2573,µm,Spot,Spots 1,13,27139,
54.6569,µm,Spot,Spots 1,13,27166,
28.922,µm,Spot,Spots 1,13,27167,
50.1909,µm,Spot,Spots 1,13,27203,
47.0254,µm,Spot,Spots 1,13,27206,
40.933,µm,Spot,Spots 1,13,27209,
37.5211,µm,Spot,Spots 1,13,27221,
37.4604,µm,Spot,Spots 1,13,27234,
26.3959,µm,Spot,Spots 1,13,27235,
40.2055,µm,Spot,Spots 1,13,27238,
38.9951,µm,Spot,Spots 1,13,27244,
23.1414,µm,Spot,Spots 1,13,27254,
30.3697,µm,Spot,Spots 1,13,27296,
24.945,µm,Spot,Spots 1,13,27305,
21.5227,µm,Spot,Spots 1,13,27311,
22.3818,µm,Spot,Spots 1,13,27312,
9.59052,µm,Spot,Spots 1,13,27314,
16.4317,µm,Spot,Spots 1,13,27316,
14.4209,µm,Spot,Spots 1,13,27317,
29.3658,µm,Spot,Spots 1,13,27322,
29.3669,µm,Spot,Spots 1,13,27347,
29.2617,µm,Spot,Spots 1,13,27350,
14.9724,µm,Spot,Spots 1,13,27352,
38.4553,µm,Spot,Spots 1,13,27353,
34.0635,µm,Spot,Spots 1,13,27362,
9.75154,µm,Spot,Spots 1,13,27363,
9.68959,µm,Spot,Spots 1,13,27365,
86.2529,µm,Spot,Spots 1,13,27370,
32.7429,µm,Spot,Spots 1,13,27412,
34.9873,µm,Spot,Spots 1,13,27414,
32.7618,µm,Spot,Spots 1,13,27420,
44.2294,µm,Spot,Spots 1,13,27421,
42.0727,µm,Spot,Spots 1,13,27424,
42.5044,µm,Spot,Spots 1,13,27425,
28.7619,µm,Spot,Spots 1,13,27433,
25.5824,µm,Spot,Spots 1,13,27434,
25.8182,µm,Spot,Spots 1,13,27435,
31.4721,µm,Spot,Spots 1,13,27439,
26.2272,µm,Spot,Spots 1,13,27440,
23.1646,µm,Spot,Spots 1,13,27441,
41.0143,µm,Spot,Spots 1,13,27445,
15.2124,µm,Spot,Spots 1,13,27457,
27.1046,µm,Spot,Spots 1,13,27459,
28.6958,µm,Spot,Spots 1,13,27462,
12.7704,µm,Spot,Spots 1,13,27484,
11.3152,µm,Spot,Spots 1,13,27485,
24.0457,µm,Spot,Spots 1,13,27507,
18.7022,µm,Spot,Spots 1,13,27521,
11.0287,µm,Spot,Spots 1,13,27539,
9.9778,µm,Spot,Spots 1,13,27547,
19.3318,µm,Spot,Spots 1,13,27561,
31.7545,µm,Spot,Spots 1,13,27562,
41.1915,µm,Spot,Spots 1,13,27563,
22.6476,µm,Spot,Spots 1,13,27566,
13.8926,µm,Spot,Spots 1,13,27569,
23.3108,µm,Spot,Spots 1,13,27571,
11.4465,µm,Spot,Spots 1,13,27575,
18.1394,µm,Spot,Spots 1,13,27576,
28.9572,µm,Spot,Spots 1,13,27582,
13.9941,µm,Spot,Spots 1,13,27584,
19.0516,µm,Spot,Spots 1,13,27585,
33.4927,µm,Spot,Spots 1,13,27587,
10.7177,µm,Spot,Spots 1,13,27589,
15.2208,µm,Spot,Spots 1,13,27592,
24.4605,µm,Spot,Spots 1,13,27622,
26.9288,µm,Spot,Spots 1,13,27632,
7.2362,µm,Spot,Spots 1,13,27647,
19.8514,µm,Spot,Spots 1,13,27650,
23.4158,µm,Spot,Spots 1,13,27651,
24.382,µm,Spot,Spots 1,13,27704,
43.2048,µm,Spot,Spots 1,13,27713,
15.4015,µm,Spot,Spots 1,13,27748,
56.3904,µm,Spot,Spots 1,13,27751,
29.3872,µm,Spot,Spots 1,13,27769,
56.6404,µm,Spot,Spots 1,13,27773,
33.4494,µm,Spot,Spots 1,13,27777,
28.0832,µm,Spot,Spots 1,13,27779,
48.7945,µm,Spot,Spots 1,13,27780,
55.8779,µm,Spot,Spots 1,13,27782,
39.0231,µm,Spot,Spots 1,13,27784,
68.4921,µm,Spot,Spots 1,13,27785,
56.6048,µm,Spot,Spots 1,13,27789,
41.471,µm,Spot,Spots 1,13,27790,
65.5125,µm,Spot,Spots 1,13,27791,
28.8842,µm,Spot,Spots 1,13,27794,
53.5221,µm,Spot,Spots 1,13,27795,
58.3745,µm,Spot,Spots 1,13,27814,
31.7749,µm,Spot,Spots 1,13,27846,
33.36,µm,Spot,Spots 1,13,27849,
17.1903,µm,Spot,Spots 1,13,27856,
20.108,µm,Spot,Spots 1,13,27857,
22.4695,µm,Spot,Spots 1,13,27870,
37.1796,µm,Spot,Spots 1,13,27873,
24.7953,µm,Spot,Spots 1,13,27874,
21.4971,µm,Spot,Spots 1,13,27875,
47.6528,µm,Spot,Spots 1,13,27879,
24.9676,µm,Spot,Spots 1,13,27884,
24.9809,µm,Spot,Spots 1,13,27887,
37.0846,µm,Spot,Spots 1,13,27897,
28.1345,µm,Spot,Spots 1,13,27898,
19.5412,µm,Spot,Spots 1,13,27899,
11.4482,µm,Spot,Spots 1,13,27900,
15.1101,µm,Spot,Spots 1,13,27905,
12.388,µm,Spot,Spots 1,13,27907,
44.567,µm,Spot,Spots 1,13,27925,
11.4649,µm,Spot,Spots 1,13,27928,
17.7112,µm,Spot,Spots 1,13,27929,
12.1976,µm,Spot,Spots 1,13,27937,
29.179,µm,Spot,Spots 1,13,27948,
42.6174,µm,Spot,Spots 1,13,27954,
53.2096,µm,Spot,Spots 1,13,27962,
61.2747,µm,Spot,Spots 1,13,27963,
42.4266,µm,Spot,Spots 1,13,27964,
55.7945,µm,Spot,Spots 1,13,27966,
65.6676,µm,Spot,Spots 1,13,27967,
10.1582,µm,Spot,Spots 1,13,27968,
69.8209,µm,Spot,Spots 1,13,27970,
42.2033,µm,Spot,Spots 1,13,27971,
74.1324,µm,Spot,Spots 1,13,27973,
45.8863,µm,Spot,Spots 1,13,27980,
12.5308,µm,Spot,Spots 1,13,27981,
36.17,µm,Spot,Spots 1,13,27988,
51.6459,µm,Spot,Spots 1,13,27996,
56.2252,µm,Spot,Spots 1,13,28001,
22.1549,µm,Spot,Spots 1,13,28009,
62.2436,µm,Spot,Spots 1,13,28011,
23.9323,µm,Spot,Spots 1,13,28028,
40.7589,µm,Spot,Spots 1,13,28035,
34.3423,µm,Spot,Spots 1,13,28038,
32.1674,µm,Spot,Spots 1,13,28040,
23.4662,µm,Spot,Spots 1,13,28043,
29.1821,µm,Spot,Spots 1,13,28044,
25.3132,µm,Spot,Spots 1,13,28045,
22.1123,µm,Spot,Spots 1,13,28047,
13.5097,µm,Spot,Spots 1,13,28056,
26.8724,µm,Spot,Spots 1,13,28067,
14.4527,µm,Spot,Spots 1,13,28068,
12.9006,µm,Spot,Spots 1,13,28070,
20.2246,µm,Spot,Spots 1,13,28077,
9.68257,µm,Spot,Spots 1,13,28094,
10.8368,µm,Spot,Spots 1,13,28095,
13.5382,µm,Spot,Spots 1,13,28096,
9.89343,µm,Spot,Spots 1,13,28102,
26.5487,µm,Spot,Spots 1,13,28113,
12.6799,µm,Spot,Spots 1,13,28135,
18.4444,µm,Spot,Spots 1,13,28154,
24.4958,µm,Spot,Spots 1,13,28155,
27.5884,µm,Spot,Spots 1,13,28160,
29.1864,µm,Spot,Spots 1,13,28161,
9.77988,µm,Spot,Spots 1,13,28162,
26.9081,µm,Spot,Spots 1,13,28163,
38.6794,µm,Spot,Spots 1,13,28166,
34.3697,µm,Spot,Spots 1,13,28168,
26.5237,µm,Spot,Spots 1,13,28170,
32.5751,µm,Spot,Spots 1,13,28175,
25.6612,µm,Spot,Spots 1,13,28176,
29.0712,µm,Spot,Spots 1,13,28177,
9.91464,µm,Spot,Spots 1,13,28178,
23.2744,µm,Spot,Spots 1,13,28181,
23.731,µm,Spot,Spots 1,13,28182,
11.7919,µm,Spot,Spots 1,13,28189,
18.1717,µm,Spot,Spots 1,13,28193,
11.6142,µm,Spot,Spots 1,13,28195,
13.6238,µm,Spot,Spots 1,13,28197,
18.3461,µm,Spot,Spots 1,13,28202,
14.9655,µm,Spot,Spots 1,13,28214,
10.5283,µm,Spot,Spots 1,13,28263,
18.8177,µm,Spot,Spots 1,13,28264,
23.9252,µm,Spot,Spots 1,13,28271,
14.8206,µm,Spot,Spots 1,13,28326,
10.1921,µm,Spot,Spots 1,13,28327,
5.02646,µm,Spot,Spots 1,13,28361,
60.2764,µm,Spot,Spots 1,13,28387,
73.1123,µm,Spot,Spots 1,13,28405,
35.9881,µm,Spot,Spots 1,13,28406,
67.7366,µm,Spot,Spots 1,13,28418,
56.0009,µm,Spot,Spots 1,13,28421,
36.4439,µm,Spot,Spots 1,13,28428,
53.3823,µm,Spot,Spots 1,13,28446,
21.883,µm,Spot,Spots 1,13,28459,
25.3375,µm,Spot,Spots 1,13,28465,
13.3225,µm,Spot,Spots 1,13,28468,
27.2638,µm,Spot,Spots 1,13,28473,
14.295,µm,Spot,Spots 1,13,28478,
19.2573,µm,Spot,Spots 1,13,28486,
10.3834,µm,Spot,Spots 1,13,28488,
15.5821,µm,Spot,Spots 1,13,28493,
11.258,µm,Spot,Spots 1,13,28494,
11.1889,µm,Spot,Spots 1,13,28495,
22.5525,µm,Spot,Spots 1,13,28498,
11.3352,µm,Spot,Spots 1,13,28499,
25.5003,µm,Spot,Spots 1,13,28505,
46.6285,µm,Spot,Spots 1,13,28514,
27.7766,µm,Spot,Spots 1,13,28519,
17.5664,µm,Spot,Spots 1,13,28561,
9.58769,µm,Spot,Spots 1,13,28569,
11.3302,µm,Spot,Spots 1,13,28572,
10.7641,µm,Spot,Spots 1,13,28574,
21.4989,µm,Spot,Spots 1,13,28577,
11.0594,µm,Spot,Spots 1,13,28580,
16.5861,µm,Spot,Spots 1,13,28581,
22.629,µm,Spot,Spots 1,13,28582,
21.2668,µm,Spot,Spots 1,13,28584,
10.2246,µm,Spot,Spots 1,13,28585,
16.3384,µm,Spot,Spots 1,13,28588,
13.2193,µm,Spot,Spots 1,13,28589,
10.7714,µm,Spot,Spots 1,13,28593,
13.6104,µm,Spot,Spots 1,13,28595,
11.9724,µm,Spot,Spots 1,13,28612,
17.7676,µm,Spot,Spots 1,13,28615,
10.8748,µm,Spot,Spots 1,13,28652,
9.24602,µm,Spot,Spots 1,13,28653,
17.7051,µm,Spot,Spots 1,13,28654,
8.37845,µm,Spot,Spots 1,13,28655,
13.8698,µm,Spot,Spots 1,13,28664,
5.64612,µm,Spot,Spots 1,13,28667,
12.1554,µm,Spot,Spots 1,13,28672,
20.5368,µm,Spot,Spots 1,13,28731,
23.5767,µm,Spot,Spots 1,13,28745,
95.5985,µm,Spot,Spots 1,13,28777,
95.629,µm,Spot,Spots 1,13,28788,
34.6951,µm,Spot,Spots 1,13,28831,
102.333,µm,Spot,Spots 1,13,28975,
79.7265,µm,Spot,Spots 1,14,29158,
72.2308,µm,Spot,Spots 1,14,29160,
80.3684,µm,Spot,Spots 1,14,29209,
62.1571,µm,Spot,Spots 1,14,29210,
40.3302,µm,Spot,Spots 1,14,29260,
24.7916,µm,Spot,Spots 1,14,29274,
24.5442,µm,Spot,Spots 1,14,29280,
91.5516,µm,Spot,Spots 1,14,29289,
86.3815,µm,Spot,Spots 1,14,29308,
56.4173,µm,Spot,Spots 1,14,29309,
30.9415,µm,Spot,Spots 1,14,29310,
42.286,µm,Spot,Spots 1,14,29354,
37.29,µm,Spot,Spots 1,14,29362,
36.7284,µm,Spot,Spots 1,14,29376,
26.8316,µm,Spot,Spots 1,14,29377,
40.3838,µm,Spot,Spots 1,14,29382,
39.4134,µm,Spot,Spots 1,14,29385,
22.9952,µm,Spot,Spots 1,14,29398,
29.1223,µm,Spot,Spots 1,14,29439,
21.6452,µm,Spot,Spots 1,14,29447,
22.5896,µm,Spot,Spots 1,14,29450,
15.5905,µm,Spot,Spots 1,14,29452,
8.62025,µm,Spot,Spots 1,14,29455,
12.7223,µm,Spot,Spots 1,14,29456,
29.3641,µm,Spot,Spots 1,14,29462,
26.6095,µm,Spot,Spots 1,14,29484,
29.6803,µm,Spot,Spots 1,14,29487,
33.5185,µm,Spot,Spots 1,14,29490,
15.8212,µm,Spot,Spots 1,14,29494,
36.7655,µm,Spot,Spots 1,14,29495,
